1993 WA Election
Seat,Albany
fp
Kevin Prince,Liberal,3334,32.7,-14.9
Ursula Richards,Labor,3101,30.4,-6.5
Malcolm Cameron,National,2789,27.4,11.9
Roland Paver,Democrats,297,2.9,2.9
Drew Posthuma,Independent,247,2.4,2.4
Robert Howard,Independent,235,2.3,2.3
Alf Sharp,Misc,184,1.8,1.8
tcp
Kevin Prince,Liberal,6108,60.0,-0.1
Ursula Richards,Labor,4079,40.0,0.1
Seat,Applecross
fp
Richard Lewis,Liberal,15135,67.5,4.4
Maryla Rowcroft,Labor,5437,24.3,-4.0
Anne Millar,Democrats,1834,8.2,8.2
tcp
Richard Lewis,Liberal,15968,71.3,2.2
Maryla Rowcroft,Labor,6438,28.7,-2.2
Seat,Armadale
fp
Kay Hallahan,Labor,9413,48.4,0.7
Maureen Healy,Liberal,7372,37.9,-0.3
Kenneth Williamson,Independent,794,4.1,4.1
Fred Miller,Democrats,456,2.3,2.3
Zac Schonberg,Independent,453,2.3,2.3
Ivan Talbot,Independent,412,2.1,2.1
William Higgins,Independent,313,1.6,1.6
Tammo Hoover,Independent,249,1.3,1.3
tcp
Kay Hallahan,Labor,10757,55.3,2.2
Maureen Healy,Liberal,8705,44.7,-2.2
Seat,Ashburton
fp
Fred Riebeling,Labor,4088,52.9,-0.6
Joy West,Liberal,2923,37.9,-0.2
Hugh Paterson,Greens,712,9.2,9.2
tcp
Fred Riebeling,Labor,4490,58.1,0.2
Joy West,Liberal,3233,41.9,-0.2
Seat,Avon
fp
Max Trenorden,National,4555,38.8,-0.7
Walerjan Sieczka,Labor,3403,29.0,-2.7
Bevan Henderson,Liberal,2751,23.4,-5.4
Paul Maycock,Independent,1030,8.8,8.8
tcp
Max Trenorden,National,7750,66.0,0.0
Walerjan Sieczka,Labor,3989,34.0,0.0
Seat,Balcatta
fp
Nick Catania,Labor,9157,48.9,-2.5
Katie Hodson-Thomas,Liberal,7892,42.1,0.9
Jack Geneff,Greens,1009,5.4,5.4
Yvette Heath,Democrats,670,3.6,3.6
tcp
Nick Catania,Labor,10195,54.4,0.4
Katie Hodson-Thomas,Liberal,8533,45.6,-0.4
Seat,Belmont
fp
Eric Ripper,Labor,8710,48.8,-4.2
Don Randall,Liberal,6941,38.9,7.0
Malcolm Meikle,Independent,967,5.4,5.4
John Riordan,Greens,821,4.6,4.6
Kathleen Hill,Democrats,414,2.3,-1.8
tcp
Eric Ripper,Labor,9789,54.8,-5.7
Don Randall,Liberal,8064,45.2,5.7
Seat,Bunbury
fp
Ian Osborne,Liberal,4659,47.3,4.3
Phil Smith,Labor,4190,42.5,-5.2
Marilyn Palmer,Greens,671,6.8,6.8
Ronald Waldron,Independent,333,3.4,3.4
tcp
Ian Osborne,Liberal,5084,51.6,3.1
Phil Smith,Labor,4769,48.4,-3.1
Seat,Cockburn
fp
Bill Thomas,Labor,10578,58.2,-0.2
Janette McTaggart,Liberal,5944,32.7,2.5
Margaret-Mary Jenkins,Greens,1046,5.8,5.8
Lynda Somers,Democrats,623,3.4,3.4
tcp
Bill Thomas,Labor,11648,64.0,-0.6
Janette McTaggart,Liberal,6543,36.0,0.6
Seat,Collie-Preston
fp
Mick Murray,Labor,4280,42.2,-1.2
Hilda Turnbull,National,4054,39.9,9.0
Harald Peterson,Liberal,1427,14.1,-6.9
Sandra Churches,Democrats,172,1.7,-1.6
Adrianus Hladio,Independent,124,1.2,1.2
Alfred Bussell,Independent,94,0.9,-0.5
tcp
Hilda Turnbull,National,5635,55.5,2.6
Mick Murray,Labor,4516,44.5,-2.6
Seat,Cottesloe
fp
Colin Barnett,Liberal,12503,65.0,5.5
James Wearne,Labor,3943,20.5,-5.9
Giz Watson,Greens,2047,10.6,10.6
Michael Barrett,Democrats,748,3.9,-3.3
tcp
Colin Barnett,Liberal,13699,71.2,4.4
James Wearne,Labor,5542,28.8,-4.4
Seat,Darling Range
fp
John Day,Liberal,9775,53.8,-7.3
James Christie,Labor,3771,20.8,-8.7
Wiebe Tielman,Independent,1846,10.2,10.2
Janet Taciak,Greens,986,5.4,5.4
Peter Marjoram,Independent,834,4.6,4.6
Maura Howlett,Independent,557,3.1,3.1
Peter Lambert,Democrats,386,2.1,2.1
tcp
John Day,Liberal,12397,68.3,0.6
James Christie,Labor,5758,31.7,-0.6
Seat,Dianella
fp
Kim Hames,Liberal,8711,46.7,2.6
Keith Wilson,Labor,7998,42.9,-3.1
Marguerite Henshaw,Independent,876,4.7,4.7
Edwin Speed,Greens,670,3.6,3.6
Stewart Godden,Democrats,382,2.1,2.1
tcp
Kim Hames,Liberal,9572,51.4,2.5
Keith Wilson,Labor,9065,48.6,-2.5
Seat,Eyre
fp
Julian Grill,Labor,5137,54.1,-3.6
Stephen Sprigg,Liberal,3352,35.3,3.5
Darrall Renton,Independent,1005,10.6,10.6
tcp
Julian Grill,Labor,5558,58.5,-2.7
Stephen Sprigg,Liberal,3936,41.5,2.7
Seat,Floreat
fp
Liz Constable,Independent,11298,57.9,57.9
Douglas Jecks,Liberal,7127,36.5,-26.8
Geoffrey Dodson,Greens,786,4.0,4.0
Noreen O'Connor,Democrats,300,1.5,-4.4
tcp
Liz Constable,Independent,12251,62.8,None
Douglas Jecks,Liberal,7260,37.2,None
Seat,Fremantle
fp
Jim McGinty,Labor,8828,45.9,3.3
Phillip Storey,Liberal,6930,36.0,5.7
Katherine Anketell,Greens,1597,8.3,8.3
Kevin Allen,Democrats,479,2.5,-2.6
Donald De San Miguel,Independent,383,2.0,2.0
Anthony Seman,Independent,261,1.4,1.4
Clarrie Isaacs,Independent,247,1.3,1.3
Patrick Mullins,Independent,207,1.1,1.1
Fred Rieben,Independent,162,0.8,0.8
Geoffrey Spencer,Left-wing,145,0.8,0.8
tcp
Jim McGinty,Labor,10850,56.4,-6.0
Phillip Storey,Liberal,8389,43.6,6.0
Seat,Geraldton
fp
Bob Bloffwitch,Liberal,4293,40.3,-3.2
Gary Evershed,Labor,3593,33.8,-13.8
Malcolm Short,National,2402,22.6,22.6
William Tomson,Independent,359,3.4,3.4
tcp
Bob Bloffwitch,Liberal,6350,59.6,9.8
Gary Evershed,Labor,4297,40.4,-9.8
Seat,Glendalough
fp
Carmen Lawrence,Labor,8567,45.4,-4.2
Michael Saunders,Liberal,7635,40.5,0.6
Stewart Jackson,Greens,790,4.2,4.2
Karen Zielinski,Independent,775,4.1,4.1
Helen Hodgson,Democrats,449,2.4,2.4
Barbara Campbell,Independent,444,2.4,2.4
Scott Calnan,Independent,194,1.0,1.0
tcp
Carmen Lawrence,Labor,9932,52.7,-2.1
Michael Saunders,Liberal,8922,47.3,2.1
Seat,Greenough
fp
Kevin Minson,Liberal,6805,57.8,3.4
John Beenham,Labor,2833,24.1,-2.0
Glenys McDonald,National,2126,18.1,-1.5
tcp
Kevin Minson,Liberal,8582,72.9,1.6
John Beenham,Labor,3182,27.1,-1.6
Seat,Helena
fp
Rhonda Parker,Liberal,8712,44.5,3.5
Gordon Hill,Labor,8480,43.4,-5.7
Christine Heal,Greens,1260,6.4,6.4
Owen McGrath,Independent,1110,5.7,5.7
tcp
Gordon Hill,Labor,9820,50.2,-2.4
Rhonda Parker,Liberal,9742,49.8,2.4
Seat,Jandakot
fp
Mike Board,Liberal,12919,62.51,2.96
Dermot Buckley,Labor,6262,30.3,-1.86
David Banner,Democrats,1487,7.19,7.19
tcp
Mike Board,Liberal,13619,65.89,1.33
Dermot Buckley,Labor,7049,34.11,-1.33
Seat,Kalgoorlie
fp
Ian Taylor,Labor,5054,52.7,-6.5
Gary Boyle,Liberal,3328,34.7,1.6
Margaret Jones,Independent,1209,12.6,12.6
tcp
Ian Taylor,Labor,5532,57.7,-3.7
Gary Boyle,Liberal,4059,42.3,3.7
Seat,Kenwick
fp
Judyth Watson,Labor,8847,47.5,-2.0
Leslie McMahon,Liberal,7616,40.9,6.6
Jacqueline Robinson,Greens,857,4.6,4.6
Paul Augustson,Independent,600,3.2,3.2
Valma Preston,Democrats,428,2.3,-3.1
Jean Jeans,Independent,290,1.6,-0.9
tcp
Judyth Watson,Labor,10069,54.0,-2.9
Leslie McMahon,Liberal,8569,46.0,2.9
Seat,Kimberley
fp
Ernie Bridge,Labor,5838,65.4,-4.2
Dale Vaughan,Liberal,3086,34.6,4.2
tcp
Ernie Bridge,Labor,5838,65.4,-4.2
Dale Vaughan,Liberal,3086,34.6,4.2
Seat,Kingsley
fp
Cheryl Edwardes,Liberal,12417,58.3,6.3
John Elkin,Labor,6889,32.4,-6.5
Willem Franssen,Greens,1104,5.2,5.2
Warren Bishop,Democrats,880,4.1,4.1
tcp
Cheryl Edwardes,Liberal,13364,62.8,5.2
John Elkin,Labor,7926,37.2,-5.2
Seat,Mandurah
fp
Roger Nicholls,Liberal,5504,55.2,9.5
David Templeman,Labor,3718,37.3,-8.8
Andrea Evans,Greens,357,3.6,3.6
Norman Dicks,Independent,146,1.5,1.5
Neville Hawtin,Independent,111,1.1,1.1
Julia Shewring,Independent,78,0.8,0.8
Clive Hart,Independent,65,0.7,0.7
tcp
Roger Nicholls,Liberal,5844,58.6,7.5
David Templeman,Labor,4135,41.4,-7.5
Seat,Marangaroo
fp
Ted Cunningham,Labor,12966,56.1,-3.2
Avis Gobby,Liberal,7486,32.4,-0.2
Ronald Bowman,Independent,1276,5.5,5.5
Otto Dik,Greens,772,3.3,3.3
William Francis,Independent,599,2.6,2.6
tcp
Ted Cunningham,Labor,14396,62.3,-0.1
Avis Gobby,Liberal,8703,37.7,0.1
Seat,Marmion
fp
Jim Clarko,Liberal,14805,64.9,8.2
Kirk Stergiou,Labor,5284,23.2,-6.9
Vivienne Elanta,Greens,1483,6.5,0.5
Elizabeth Brown,Democrats,1221,5.4,5.4
tcp
Jim Clarko,Liberal,16054,70.4,6.1
Kirk Stergiou,Labor,6739,29.6,-6.1
Seat,Maylands
fp
Judy Edwards,Labor,9605,50.0,-6.1
Gary Lilleyman,Liberal,7097,36.9,3.7
Robert Paton,Greens,1230,6.4,6.4
Rosslyn Tilbury,Democrats,708,3.7,3.7
Noel Sharp,Independent,575,3.0,2.0
tcp
Judy Edwards,Labor,11061,57.6,-2.5
Gary Lilleyman,Liberal,8154,42.4,2.5
Seat,Melville
fp
Doug Shave,Liberal,10433,53.6,9.3
William Lyon,Labor,6338,32.5,-11.8
Valerie Cousins,Greens,668,3.4,-1.3
Margaret Barton,Independent,608,3.1,3.1
Shirley de la Hunty,Independent,555,2.9,2.9
Anthony Buhagiar,Independent,457,2.4,2.4
Ann Curtis,Democrats,235,1.2,1.2
Michael McKibbin,Independent,184,0.9,0.9
tcp
Doug Shave,Liberal,11746,60.3,10.2
William Lyon,Labor,7732,39.7,-10.2
Seat,Merredin
fp
Hendy Cowan,National,5576,53.8,-24.1
Jos Chatfield,Liberal,3220,31.1,31.1
Susanne Chance,Labor,1569,15.1,-2.9
tcp
Hendy Cowan,National,6796,65.6,None
Jos Chatfield,Liberal,3569,34.4,None
Seat,Mitchell
fp
David Smith,Labor,5245,46.1,-11.3
Kerrol Gildersleeve,Liberal,4454,39.2,-3.4
Jill Reading,Greens,557,4.9,4.9
John Sibson,Independent,513,4.5,4.5
Ronald Cook,Independent,468,4.1,4.1
Bernard Noonan,Democrats,133,1.2,1.2
tcp
David Smith,Labor,6012,52.9,-4.5
Kerrol Gildersleeve,Liberal,5358,47.1,4.5
Seat,Moore
fp
Bill McNee,Liberal,6069,53.0,4.2
Dexter Davies,National,3294,28.8,-1.2
Colin Meredith,Labor,2082,18.2,0.5
tcp
Bill McNee,Liberal,6387,55.8,3.3
Dexter Davies,National,5058,44.2,-3.3
Seat,Morley
fp
Clive Brown,Labor,10275,49.7,-12.7
John Horobin,Liberal,6971,33.7,-3.9
Karry-Lea Smith,Independent,3421,16.6,16.6
tcp
Clive Brown,Labor,11913,57.6,-4.8
John Horobin,Liberal,8754,42.4,4.8
Seat,Murray-Wellington
fp
Arthur Marshall,Liberal,6330,44.8,-0.4
Keith Read,Labor,6160,43.6,-0.6
Frank Letchford,National,586,4.2,4.2
Kim Blacklock,Independent,361,2.6,2.6
Susan Ishmael,Democrats,213,1.5,1.5
Wayne Whitcroft,Independent,206,1.5,1.5
Laurence Preston,Independent,173,1.2,1.2
Theo Kearing,Independent,87,0.6,0.6
tcp
Arthur Marshall,Liberal,7242,51.3,2.2
Keith Read,Labor,6874,48.7,-2.2
Seat,Nedlands
fp
Richard Court,Liberal,11831,64.3,4.7
William Harman,Labor,3641,19.8,-5.2
Elisabeth Jones,Greens,2006,10.9,10.9
Fraser Pope,Democrats,910,5.0,-3.9
tcp
Richard Court,Liberal,12995,70.7,3.4
William Harman,Labor,5393,29.3,-3.4
Seat,Nollamara
fp
John Kobelke,Labor,9168,49.2,-0.9
John Babbage,Liberal,7363,39.5,-4.7
Neil Watson,Independent,1418,7.6,7.6
Lucy Honan,Greens,697,3.7,3.7
tcp
John Kobelke,Labor,10204,54.7,1.0
John Babbage,Liberal,8442,45.3,-1.0
Seat,Northern Rivers
fp
Kevin Leahy,Labor,4307,46.1,-4.5
Dudley Maslen,Liberal,3657,39.2,-10.2
Paquita Boston,National,677,7.2,7.2
Lorraine Hatchwell,Greens,424,4.5,4.5
Jill Bond,Democrats,159,1.7,1.7
Nabil Rowland,Independent,115,1.2,1.2
tcp
Kevin Leahy,Labor,4835,51.8,1.2
Dudley Maslen,Liberal,4504,48.2,-1.2
Seat,Peel
fp
Norm Marlborough,Labor,12412,54.4,1.8
Margaret McMurdo,Liberal,7690,33.7,4.0
Jeff Anderton,Greens,1956,8.6,8.6
Huw Grossmith,Democrats,747,3.3,3.3
tcp
Norm Marlborough,Labor,13837,60.7,1.3
Margaret McMurdo,Liberal,8968,39.3,-1.3
Seat,Perth
fp
Hal Colebatch,Liberal,7741,42.4,-0.7
Diana Warnock,Labor,7167,39.3,-6.6
Kathleen Mallott,Independent,1351,7.4,7.4
Penelope Robinson,Greens,1319,7.2,7.2
