1981 NSW Election
Seat,Albury
fp
Harold Mair,Labor,15850,55.3,7.1
Brian Moriarty,Liberal,12833,44.7,5.5
tcp
Harold Mair,Labor,15850,55.3,7.1
Brian Moriarty,Liberal,12833,44.7,5.5
Seat,Ashfield
fp
Paul Whelan,Labor,17449,65.5,-2.7
George Dryden,Liberal,8078,30.3,-1.6
Albert Jarman,Democrats,1095,4.1,4.1
tcp
Paul Whelan,Labor,17559,68.2,0.1
George Dryden,Liberal,8178,31.8,-0.1
Seat,Auburn
fp
Peter Cox,Labor,18537,70.3,-3.2
David Lynam,Liberal,7840,29.7,5.4
tcp
Peter Cox,Labor,18537,70.3,-3.2
David Lynam,Liberal,7840,29.7,5.4
Seat,Balmain
fp
Roger Degen,Labor,14444,59.2,-15.1
Dianne Street,Liberal,3553,14.6,0.3
Douglas Spedding,Independent,3162,13.0,13.0
Franco Paisio,Democrats,1712,7.0,7.0
Denis Freney,Left-wing,849,3.5,-0.5
James Donovan,Left-wing,676,2.8,2.8
tcp
Roger Degen,Labor,19044,81.0,-3.2
Dianne Street,Liberal,4453,18.9,3.2
Seat,Bankstown
fp
Ric Mochalski,Labor,18754,64.9,-8.1
James McDonald,Liberal,8634,29.9,9.2
Donna Hoban,Independent,1513,5.2,5.2
tcp
Ric Mochalski,Labor,19530,68.7,-7.1
James McDonald,Liberal,8900,31.3,7.1
Seat,Barwon
fp
Wal Murray,National,19571,63.2,4.9
Richard Emerson,Labor,11389,36.8,-4.9
tcp
Wal Murray,National,19571,63.2,4.9
Richard Emerson,Labor,11389,36.8,-4.9
Seat,Bass Hill
fp
Neville Wran,Labor,22567,75.7,-2.8
Paul Jones,Liberal,7263,24.3,5.3
tcp
Neville Wran,Labor,22567,75.7,-2.8
Paul Jones,Liberal,7263,24.3,5.3
Seat,Bathurst
fp
Mick Clough,Labor,15865,50.1,-7.6
Clive Osborne,National,15834,49.9,7.6
tcp
Mick Clough,Labor,15865,50.1,-7.6
Clive Osborne,National,15834,49.9,7.6
Seat,Blacktown
fp
John Aquilina,Labor,20777,73.1,0.0
David Bannerman,Liberal,7644,26.9,8.3
tcp
John Aquilina,Labor,20777,73.1,0.0
David Bannerman,Liberal,7644,26.9,8.3
Seat,Bligh
fp
Fred Miller,Labor,11807,47.6,None
John Barraclough,Liberal,10997,44.3,None
Joseph Zingarelli,Democrats,1050,4.2,None
George Warnecke,Independent,966,3.9,None
tcp
Fred Miller,Labor,12876,52.7,-3.9
John Barraclough,Liberal,11561,47.3,3.9
Seat,Blue Mountains
fp
Bob Debus,Labor,18682,58.4,-3.5
Reg Gillard,Liberal,12637,39.5,39.5
Harry Marsh,Independent,696,2.2,2.2
tcp
Bob Debus,Labor,18782,59.6,None
Reg Gillard,Liberal,12737,40.4,None
Seat,Broken Hill
fp
Bill Beckroge,Labor,17041,69.0,None
George Gleeson,National,7647,31.0,None
tcp
Bill Beckroge,Labor,17041,69.0,None
George Gleeson,National,7647,31.0,None
Seat,Burrinjuck
fp
Terry Sheahan,Labor,17709,55.6,-4.0
John Harvey,National,13190,41.4,1.0
Scott Milne,Democrats,939,3.0,3.0
tcp
Terry Sheahan,Labor,17804,57.2,-2.4
John Harvey,National,13299,42.8,2.4
Seat,Burwood
fp
Phil O'Neill,Labor,14976,55.2,5.5
Bruce MacCarthy,Liberal,11334,41.8,-4.9
Stephen Kirkham,Democrats,834,3.1,-0.5
tcp
Phil O'Neill,Labor,15076,56.9,2.2
Bruce MacCarthy,Liberal,11434,43.1,-2.2
Seat,Byron
fp
Jack Boyd,National,15855,52.2,2.0
Thomas Hogan,Labor,13334,43.9,1.3
Kenneth Nicholson,Democrats,1170,3.9,-0.9
tcp
Jack Boyd,National,15955,54.3,0.7
Thomas Hogan,Labor,13434,45.7,-0.7
Seat,Cabramatta
fp
Eric Bedford,Labor,19137,74.0,-4.2
Kerry Chikarovski,Liberal,6725,26.0,4.2
tcp
Eric Bedford,Labor,19137,74.0,-4.2
Kerry Chikarovski,Liberal,6725,26.0,4.2
Seat,Camden
fp
Ralph Brading,Labor,14478,47.4,None
Peter Reynolds,Liberal,13975,45.7,None
Raymond Guy,Democrats,2109,6.9,None
tcp
Ralph Brading,Labor,15657,52.0,-2.1
Peter Reynolds,Liberal,14457,48.0,2.1
Seat,Campbelltown
fp
Michael Knight,Labor,16599,52.7,-14.9
Gordon Fetterplace,Independent,12836,40.7,40.7
William Dowsett,Independent,1546,4.9,4.9
William O'Donnell,Independent,543,1.7,1.7
tcp
Michael Knight,Labor,17653,56.0,None
Gordon Fetterplace,Independent,13871,44.0,None
Seat,Canterbury
fp
Kevin Stewart,Labor,21681,78.6,4.6
Colin Thew,Liberal,5917,21.4,-4.6
tcp
Kevin Stewart,Labor,21681,78.6,4.6
Colin Thew,Liberal,5917,21.4,-4.6
Seat,Castlereagh
fp
Roger Wotton,National,16636,53.4,None
Jim Curran,Labor,14529,46.6,None
tcp
Roger Wotton,National,16636,53.4,None
Jim Curran,Labor,14529,46.6,None
Seat,Cessnock
fp
Stan Neilly,Labor,23015,77.5,-1.6
James White,Liberal,5406,18.2,-2.7
Gregory Mutton,Democrats,1263,4.3,4.3
tcp
Stan Neilly,Labor,23215,80.5,1.4
James White,Liberal,5606,19.5,-1.4
Seat,Charlestown
fp
Richard Face,Labor,21223,68.3,0.9
Robert Cowley,Liberal,9853,31.7,-0.9
tcp
Richard Face,Labor,21223,68.3,0.9
Robert Cowley,Liberal,9853,31.7,-0.9
Seat,Clarence
fp
Don Day,Labor,18035,56.6,None
William Ralston,National,13807,43.4,None
tcp
Don Day,Labor,18035,56.6,None
William Ralston,National,13807,43.4,None
Seat,Coffs Harbour
fp
Matt Singleton,National,18375,59.3,-0.8
Joseph Moran,Labor,12626,40.7,0.8
tcp
Matt Singleton,National,18375,59.3,-0.8
Joseph Moran,Labor,12626,40.7,0.8
Seat,Coogee
fp
Michael Cleary,Labor,16668,64.3,0.9
Kenneth Finn,Liberal,8576,33.1,1.0
Michael Gluyas,Independent,665,2.6,2.6
tcp
Michael Cleary,Labor,16768,65.9,-0.5
Kenneth Finn,Liberal,8676,34.1,0.5
Seat,Corrimal
fp
Laurie Kelly,Labor,20874,70.0,2.2
Colin Bruton,Liberal,6574,22.1,-3.1
Questa Gill,Democrats,1725,5.8,-1.2
Carol Blond,Independent,629,2.1,2.1
tcp
Laurie Kelly,Labor,21074,75.7,3.2
Colin Bruton,Liberal,6774,24.3,-3.2
Seat,Cronulla
fp
Michael Egan,Labor,15406,55.3,-3.3
Stephen Mutch,Liberal,12435,44.7,3.3
tcp
Michael Egan,Labor,15406,55.3,-3.3
Stephen Mutch,Liberal,12435,44.7,3.3
Seat,Davidson
fp
Terry Metherell,Liberal,16498,57.8,0.4
Julie Sutton,Labor,12037,42.2,-0.4
tcp
Terry Metherell,Liberal,16498,57.8,0.4
Julie Sutton,Labor,12037,42.2,-0.4
Seat,Drummoyne
fp
Michael Maher,Labor,19139,69.2,0.3
Sarah Hewson,Liberal,6635,24.0,-7.1
Peter Nelson,Democrats,1869,6.8,6.8
tcp
Michael Maher,Labor,20139,73.8,4.9
Sarah Hewson,Liberal,7135,26.2,-4.9
Seat,Dubbo
fp
Peter Morgan,Labor,11256,37.5,-9.1
Gerry Peacocke,National,10972,36.5,36.5
Eric Woods,Liberal,7831,26.0,-27.4
tcp
Gerry Peacocke,National,17494,59.2,None
Peter Morgan,Labor,12042,40.8,None
Seat,Earlwood
fp
Ken Gabb,Labor,17265,60.7,0.6
Shirley Watson,Liberal,10404,36.6,-1.2
Paul Terrett,Democrats,756,2.7,2.7
tcp
Ken Gabb,Labor,17465,62.2,0.6
Shirley Watson,Liberal,10614,37.8,-0.6
Seat,East Hills
fp
Pat Rogan,Labor,20656,68.9,-4.3
Paul Brazier,Liberal,6570,21.9,-0.1
Margaret Vitlin,Democrats,2777,9.3,4.5
tcp
Pat Rogan,Labor,21156,74.9,-0.7
Paul Brazier,Liberal,7090,25.1,0.7
Seat,Eastwood
fp
Jim Clough,Liberal,15857,55.0,3.6
Jeff Shaw,Labor,10601,36.8,-5.7
Peter Chambers,Democrats,2387,8.3,2.3
tcp
Jim Clough,Liberal,16857,59.7,5.2
Jeff Shaw,Labor,11401,40.3,-5.2
Seat,Elizabeth
fp
Pat Hills,Labor,18563,77.0,4.6
John Davison,Liberal,3420,14.2,-4.9
Aileen Beaver,Left-wing,2115,8.8,3.8
tcp
Pat Hills,Labor,20063,84.7,3.3
John Davison,Liberal,3620,15.3,-3.3
Seat,Fairfield
fp
Janice Crosio,Labor,21944,80.2,4.8
Robert Goninon,Liberal,5432,19.8,1.9
tcp
Janice Crosio,Labor,21944,80.2,4.8
Robert Goninon,Liberal,5432,19.8,1.9
Seat,Georges River
fp
Frank Walker,Labor,17368,60.9,-4.3
Terence Morgan,Liberal,7692,27.0,-4.1
Phillip Gerlach,Independent,2162,7.6,7.6
Bruce Galloway,Independent,775,2.7,2.7
Wallace Burak,Democrats,418,1.5,-2.2
Eric Stavely-Alexander,Independent,106,0.4,0.4
tcp
Frank Walker,Labor,17568,69.0,2.0
Terence Morgan,Liberal,7892,31.0,-2.0
Seat,Gladesville
fp
Rodney Cavalier,Labor,16381,57.2,None
Ivan Petch,Liberal,10190,35.6,None
Robert Springett,Democrats,2065,7.2,None
tcp
Rodney Cavalier,Labor,16881,60.1,-0.4
Ivan Petch,Liberal,11190,39.9,0.4
Seat,Gloucester
fp
Leon Punch,National,19261,60.2,None
John Eastman,Labor,12721,39.8,None
tcp
Leon Punch,National,19261,60.2,None
John Eastman,Labor,12721,39.8,None
Seat,Gordon
fp
Tim Moore,Liberal,20594,72.1,2.9
George Doumanis,Labor,5862,20.5,-3.4
Ilse Robey,Democrats,2087,7.3,0.4
tcp
Tim Moore,Liberal,20894,77.2,3.2
George Doumanis,Labor,6162,22.8,-3.2
Seat,Gosford
fp
Brian McGowan,Labor,17066,51.5,-5.9
Andrew Fennell,Liberal,13419,40.5,3.2
Robert Bell,Democrats,1474,4.5,-0.4
Barry Phillips,Independent,639,1.9,1.9
Paul Baker,Independent,522,1.6,1.6
tcp
Brian McGowan,Labor,18066,56.8,-2.8
Andrew Fennell,Liberal,13719,43.2,2.8
Seat,Goulburn
fp
Ron Brewer,National,14999,51.8,None
Robert Stephens,Labor,13926,48.1,None
tcp
Ron Brewer,National,14999,51.8,None
Robert Stephens,Labor,13926,48.1,None
Seat,Granville
fp
Pat Flaherty,Labor,19188,72.0,0.6
Florence Maio,Liberal,7467,28.0,9.3
tcp
Pat Flaherty,Labor,19188,72.0,0.6
Florence Maio,Liberal,7467,28.0,9.3
Seat,Hawkesbury
fp
Kevin Rozzoli,Liberal,17755,58.5,None
Bennett Fienberg,Labor,10317,34.0,None
John Whittington,Independent,2256,7.4,None
tcp
Kevin Rozzoli,Liberal,18254,62.8,4.2
