2010 SA Election
Seat,Adelaide
fp
Rachel Sanderson,Liberal,8956,44.5,10.9
Jane Lomax-Smith,Labor,6710,33.3,-14.5
Brett Ferris,Greens,2344,11.7,2.4
Ruben Sebben,Single issue,704,3.5,3.5
Samantha Paior,Single issue,374,1.9,-0.4
Tom Birdseye,Single issue,350,1.7,1.7
Laury Bais,Christian,303,1.5,-1.2
Nick Apostolou,Single issue,282,1.4,1.4
Shaun McGrath,Centre-left,97,0.5,0.5
tcp
Rachel Sanderson,Liberal,10909,54.2,14.5
Jane Lomax-Smith,Labor,9211,45.8,-14.5
Seat,Ashford
fp
Steph Key,Labor,9218,43.5,-8.9
Penny Pratt,Liberal,8220,38.7,10.9
Jennifer Bonham,Greens,2806,13.2,3.8
Robyn Munro,Christian,969,4.6,-0.2
tcp
Steph Key,Labor,11625,54.8,-10.4
Penny Pratt,Liberal,9588,45.2,10.4
Seat,Bragg
fp
Vickie Chapman,Liberal,13726,64.0,9.1
Ben Dineen,Labor,4426,20.6,-6.0
Brendan Fitzgerald,Greens,2679,12.5,2.4
Nick Zollo,Christian,614,2.9,-1.0
tcp
Vickie Chapman,Liberal,15257,71.1,9.1
Ben Dineen,Labor,6188,28.9,-9.1
Seat,Bright
fp
Maria Kourtesis,Liberal,9415,44.0,6.6
Chlo\xc3\xab Fox,Labor,9022,42.2,-5.4
Graham Goss,Greens,1669,7.8,0.9
Kevin Cramp,Christian,601,2.8,-1.3
Meredith Stock,Single issue,298,1.4,1.4
Nick Kalogiannis,Single issue,194,0.9,0.9
Shane Roos,Independent,188,0.9,0.9
tcp
Chlo\xc3\xab Fox,Labor,10777,50.4,-6.2
Maria Kourtesis,Liberal,10610,49.6,6.2
Seat,Chaffey
fp
Tim Whetstone,Liberal,8958,44.7,15.6
Karlene Maywald,National,7310,36.5,-15.3
Jack Papageorgiou,Christian,1535,7.7,2.7
Roly Telfer,Labor,1439,7.2,-3.1
David Peake,Independent,398,2.0,2.0
James Jordan,Greens,395,2.0,-0.5
tcp
Tim Whetstone,Liberal,10770,53.8,20.0
Karlene Maywald,National,9265,46.2,-20.0
Seat,Cheltenham
fp
Jay Weatherill,Labor,11326,56.2,-6.9
James Bourke,Liberal,4912,24.4,7.2
Henrietta Child,Independent,1551,7.7,7.7
Paul Downton,Greens,1280,6.3,0.5
Walter Shigrov,Christian,1091,5.4,-4.1
tcp
Jay Weatherill,Labor,13327,66.1,-9.4
James Bourke,Liberal,6833,33.9,9.4
Seat,Colton
fp
Paul Caica,Labor,9862,46.5,-11.2
Peter Morichovitis,Liberal,8393,39.6,10.1
Jim Douglas,Greens,1735,8.2,2.4
Denis Power,Christian,754,3.6,-0.7
Yiannis Stamos,Single issue,444,2.1,2.1
tcp
Paul Caica,Labor,11432,54.0,-12.1
Peter Morichovitis,Liberal,9756,46.0,12.1
Seat,Croydon
fp
Michael Atkinson,Labor,10200,51.5,-15.6
Zack McLennan,Liberal,4809,24.3,5.0
James Hickey,Greens,1743,8.8,-0.8
Max Galanti,Independent,1143,5.8,5.8
