1996 VIC Election
Seat,Albert Park
fp
John Thwaites,Labor,18789,57.1,10.7
Eacham Curry,Liberal,12999,39.5,0.1
Heath Allison,Misc,1135,3.4,1.4
tcp
John Thwaites,Labor,19328,58.8,3.0
Eacham Curry,Liberal,13554,41.2,-3.0
Seat,Altona
fp
Lynne Kosky,Labor,17323,56.8,3.8
Teresa Thompson,Liberal,12045,39.5,6.0
Marco Andreacchio,Misc,1145,3.8,-1.9
tcp
Lynne Kosky,Labor,17739,58.2,-2.7
Teresa Thompson,Liberal,12737,41.8,2.7
Seat,Ballarat East
fp
Barry Traynor,Liberal,14232,48.3,-1.9
Frank Sheehan,Labor,14110,47.9,2.4
Ralph Manno,Independent,481,1.6,1.6
Ray Suttie,Christian,415,1.4,1.4
Alan McDonald,Misc,241,0.8,0.8
tcp
Barry Traynor,Liberal,14736,50.1,-1.6
Frank Sheehan,Labor,14709,49.9,1.6
Seat,Ballarat West
fp
Paul Jenkins,Liberal,14706,49.5,0.7
Robyn Mason,Labor,13623,45.8,3.6
Jodie Rickard,Christian,871,2.9,2.9
Peter Smith,Misc,530,1.8,1.8
tcp
Paul Jenkins,Liberal,15265,51.4,-1.3
Robyn Mason,Labor,14446,48.6,1.3
Seat,Bayswater
fp
Gordon Ashley,Liberal,17843,56.0,2.2
Barbara Lewis,Labor,13115,41.1,4.0
Maggie Lawrence,Misc,920,2.9,2.9
tcp
Gordon Ashley,Liberal,18311,57.5,0.4
Barbara Lewis,Labor,13546,42.5,-0.4
Seat,Bellarine
fp
Garry Spry,Liberal,16974,55.5,-2.4
Elaine Carbines,Labor,13586,44.5,2.4
tcp
Garry Spry,Liberal,16974,55.5,-2.4
Elaine Carbines,Labor,13586,44.5,2.4
Seat,Benalla
fp
Pat McNamara,National,18055,58.9,-9.3
Zuvele Leschen,Labor,7250,23.6,-3.2
Bill Hill,Independent,4711,15.4,15.4
Brian Lumsden,Independent,382,1.2,-3.8
James Charlwood,Misc,275,0.9,0.9
tcp
Pat McNamara,National,19969,65.3,-5.5
Zuvele Leschen,Labor,10628,34.7,5.5
Seat,Benambra
fp
Tony Plowman,Liberal,19452,62.9,18.5
Michael Deuis,Labor,10234,33.1,4.4
Roslyn Johnson,Misc,1261,4.1,4.1
tcp
Tony Plowman,Liberal,20085,64.9,0.2
Michael Deuis,Labor,10859,35.1,-0.2
Seat,Bendigo East
fp
Michael John,Liberal,16035,52.3,-1.6
Julie Flynn,Labor,12803,41.8,4.9
Geoff Ferns,Independent,1107,3.6,3.6
Susan Griffith,Misc,712,2.3,2.3
tcp
Michael John,Liberal,16842,55.0,-4.1
Julie Flynn,Labor,13771,45.0,4.1
Seat,Bendigo West
fp
Bob Cameron,Labor,13849,43.7,-1.8
Max Turner,Liberal,13632,43.0,7.3
Willi Carney,Independent,1936,6.1,6.1
Karen Brown,Independent,1153,3.6,3.6
Tom Comini,SFF,974,3.1,3.1
Robert Freethy,Misc,152,0.5,0.5
tcp
Bob Cameron,Labor,16371,51.7,2.8
Max Turner,Liberal,15281,48.3,-2.8
Seat,Bennettswood
fp
Geoff Coleman,Liberal,17685,58.0,1.3
Ian Pirie,Labor,12053,39.6,5.7
Denis Quinlan,Misc,737,2.4,-1.1
tcp
Geoff Coleman,Liberal,18032,59.2,-2.6
Ian Pirie,Labor,12415,40.8,2.6
Seat,Bentleigh
fp
Inga Peulich,Liberal,16957,53.7,1.1
Cartha Maloney,Labor,13839,43.9,7.1
John Cordon,Misc,759,2.4,2.4
tcp
Inga Peulich,Liberal,17247,54.7,-3.5
Cartha Maloney,Labor,14280,45.3,3.5
Seat,Berwick
fp
Robert Dean,Liberal,19105,53.2,2.7
Jean Lyon,Labor,15342,42.7,5.8
David Gleeson,Christian,1487,4.1,4.1
tcp
Robert Dean,Liberal,19858,55.3,-1.7
Jean Lyon,Labor,16060,44.7,1.7
Seat,Box Hill
fp
Robert Clark,Liberal,18270,59.1,-1.2
Rod Beecham,Labor,11826,38.3,5.6
Graeme Browne,Misc,798,2.6,2.6
tcp
Robert Clark,Liberal,18623,60.3,-2.9
Rod Beecham,Labor,12243,39.7,2.9
Seat,Brighton
fp
Alan Stockdale,Liberal,20299,66.6,-3.6
Mario Lucas,Labor,9165,30.1,6.5
Jacinta Lynch,Misc,1009,3.3,-1.7
tcp
Alan Stockdale,Liberal,20738,68.1,-4.7
Mario Lucas,Labor,9702,31.9,4.7
Seat,Broadmeadows
fp
John Brumby,Labor,22249,71.7,11.9
Anthony Fernandez,Liberal,7271,23.4,-3.1
Sue Phillips,Independent,1513,4.9,4.9
tcp
John Brumby,Labor,23298,75.1,5.7
Anthony Fernandez,Liberal,7712,24.9,-5.7
Seat,Bulleen
fp
David Perrin,Liberal,19331,63.4,-4.8
Peter De Angelis,Labor,10169,33.3,1.6
Susan Brown,Misc,992,3.3,3.3
tcp
David Perrin,Liberal,19674,64.6,-3.6
Peter De Angelis,Labor,10793,35.4,3.6
Seat,Bundoora
fp
Sherryl Garbutt,Labor,16735,50.5,3.0
Mark Webster,Liberal,15447,46.6,0.4
Robert Brown,Misc,978,2.9,-0.7
tcp
Sherryl Garbutt,Labor,17429,52.6,1.5
Mark Webster,Liberal,15718,47.4,-1.5
Seat,Burwood
fp
Jeff Kennett,Liberal,17836,57.2,-0.0
Helen Matthews,Labor,12321,39.5,6.6
Neil Phillips,Misc,1001,3.2,-0.9
tcp
Jeff Kennett,Liberal,18234,58.6,-0.7
Helen Matthews,Labor,12895,41.4,0.7
Seat,Carrum
fp
David Lean,Liberal,16248,49.3,2.6
Mal Sandon,Labor,15123,45.9,1.3
Keith Edwards,Independent,931,2.8,2.8
Bev Brain,Misc,632,1.9,-1.1
tcp
David Lean,Liberal,16703,50.8,1.7
Mal Sandon,Labor,16189,49.2,-1.7
Seat,Caulfield
fp
Helen Shardey,Liberal,18995,58.3,-5.7
Tony Williams,Labor,12575,38.6,2.5
Suzi Arnold,Misc,1028,3.2,3.2
tcp
Helen Shardey,Liberal,19306,59.3,-4.6
Tony Williams,Labor,13264,40.7,4.6
Seat,Clayton
fp
Hong Lim,Labor,17852,55.5,4.0
Norman Kennedy,Liberal,12346,38.4,0.6
Eileen Blake-Lazarus,Independent,1501,4.7,4.7
Raymond Schlager,Misc,490,1.5,1.5
tcp
Hong Lim,Labor,19141,59.6,1.2
Norman Kennedy,Liberal,12979,40.4,-1.2
Seat,Coburg
fp
Carlo Carli,Labor,19934,65.0,14.1
Dino De Marchi,Liberal,9348,30.5,1.4
Martin Richardson,Misc,1405,4.6,2.1
tcp
Carlo Carli,Labor,20509,66.9,5.7
Dino De Marchi,Liberal,10140,33.1,-5.7
Seat,Cranbourne
fp
Gary Rowe,Liberal,20912,59.1,4.4
Dale Wilson,Labor,14501,40.9,-4.4
tcp
Gary Rowe,Liberal,20912,59.1,4.4
Dale Wilson,Labor,14501,40.9,-4.4
Seat,Dandenong
fp
John Pandazopoulos,Labor,17908,49.6,4.0
Colin Madden,Liberal,15912,44.1,2.8
Liz Mantell,Independent,1115,3.1,3.1
Ken Cook,Christian,786,2.2,2.2
Mary Anne Kruzycki,Misc,389,1.1,1.1
tcp
John Pandazopoulos,Labor,19226,53.3,0.2
Colin Madden,Liberal,16837,46.7,-0.2
Seat,Dandenong North
fp
Jan Wilson,Labor,15385,50.6,0.6
John Kelly,Liberal,13982,46.0,-3.9
Ian Wills,Christian,600,2.0,2.0
David McLennan,Misc,431,1.4,1.4
tcp
Jan Wilson,Labor,15868,52.2,2.1
John Kelly,Liberal,14507,47.8,-2.1
Seat,Doncaster
fp
Victor Perton,Liberal,20472,63.9,-4.1
Kevin Jensen,Labor,10547,32.9,1.0
George Rose,Misc,1003,3.1,3.1
tcp
Victor Perton,Liberal,20783,65.0,-3.1
Kevin Jensen,Labor,11215,35.0,3.1
Seat,Dromana
fp
Martin Dixon,Liberal,16032,51.0,-7.2
Ian Pugh,Labor,10739,34.1,0.1
Paul McGuinness,Independent,3582,11.4,11.4
Neale Adams,Independent,808,2.6,2.6
Jan Charlwood,Misc,286,0.9,-0.9
tcp
Martin Dixon,Liberal,18229,58.1,-3.9
Ian Pugh,Labor,13165,41.9,3.9
Seat,Eltham
fp
Wayne Phillips,Liberal,19624,54.7,-2.3
