1983 WA Election
Seat,Albany
fp
Josephine Lynch,Labor,3370,44.6,None
Leon Watt,Liberal,3210,42.5,None
Darrall Simpson,National,691,9.1,None
John Chamberlain,Democrats,286,3.8,None
tcp
Leon Watt,Liberal,3949,52.3,None
Josephine Lynch,Labor,3608,47.7,None
Seat,Armadale
fp
Bob Pearce,Labor,9232,63.6,None
Douglas Cable,Liberal,5290,36.4,None
tcp
Bob Pearce,Labor,9232,63.6,None
Douglas Cable,Liberal,5290,36.4,None
Seat,Ascot
fp
Mal Bryce,Labor,9733,69.9,None
Richard Dalgleish,Liberal,4201,30.1,None
tcp
Mal Bryce,Labor,9733,69.9,None
Richard Dalgleish,Liberal,4201,30.1,None
Seat,Avon
fp
Ken McIver,Labor,4377,52.6,None
Thomas Richards,Liberal,2004,24.1,None
Max Trenorden,National,1938,23.3,None
tcp
Ken McIver,Labor,4858,58.4,None
Thomas Richards,Liberal,3461,41.6,None
Seat,Balcatta
fp
Ron Bertram,Labor,9562,63.0,None
Vincenzo Allessandrino,Liberal,5627,37.0,None
tcp
Ron Bertram,Labor,9562,63.0,None
Vincenzo Allessandrino,Liberal,5627,37.0,None
Seat,Balga
fp
Brian Burke,Labor,11654,79.0,None
Peter Nolan,Liberal,3101,21.0,None
tcp
Brian Burke,Labor,11654,79.0,None
Peter Nolan,Liberal,3101,21.0,None
Seat,Bunbury
fp
Phil Smith,Labor,4011,51.2,None
John Sibson,Liberal,3588,45.7,None
Donald Stewart,Democrats,243,3.1,None
tcp
Phil Smith,Labor,4133,52.7,None
John Sibson,Liberal,3709,47.3,None
Seat,Canning
fp
Tom Bateman,Labor,9512,65.6,None
John Nagle,Liberal,4980,34.4,None
tcp
Tom Bateman,Labor,9512,65.6,None
John Nagle,Liberal,4980,34.4,None
Seat,Clontarf
fp
Tony Williams,Liberal,7670,54.2,None
David Dale,Labor,6473,45.8,None
tcp
Tony Williams,Liberal,7670,54.2,None
David Dale,Labor,6473,45.8,None
Seat,Cockburn
fp
Don Taylor,Labor,12461,78.6,None
Gregory Bowler,Liberal,3398,21.4,None
tcp
Don Taylor,Labor,12461,78.6,None
Gregory Bowler,Liberal,3398,21.4,None
Seat,Collie-Preston
fp
Tom Jones,Labor,5102,65.6,None
Allen Mountford,National,2674,34.4,None
tcp
Tom Jones,Labor,5102,65.6,None
Allen Mountford,National,2674,34.4,None
Seat,Cottesloe
