schema_version,record_type,election,party,pollster,weighted_abs_error,error_weight,final_trend_median,new_house_effect_median,recent_poll_count
1,leave_one_out,2018vic,@TPP,Essential,1.3564490337934079,10.520513796334313,,,
1,leave_one_out,2018vic,@TPP,Galaxy,1.1246718806483491,5.5082899560668217,,,
1,leave_one_out,2018vic,@TPP,Newspoll2,0.57706534468572668,4.3994940847517325,,,
1,leave_one_out,2018vic,@TPP,ReachTEL,1.6729349787651182,2.7014015908553355,,,
1,leave_one_out,2018vic,@TPP,SMS Morgan,1.2741730364303032,6.4660498685695842,,,
1,leave_one_out,2018vic,@TPP,uComms,0.14191170535841025,2,,,
1,leave_one_out,2018vic,ALP FP,Essential,1.4514086192629094,10.317876135715075,,,
1,leave_one_out,2018vic,ALP FP,Galaxy,1.4315499539939898,5.7038391054575293,,,
1,leave_one_out,2018vic,ALP FP,Newspoll2,0.45704804804391297,4.8571211966120362,,,
1,leave_one_out,2018vic,ALP FP,ReachTEL,3.1122389580428642,2.429227927453697,,,
1,leave_one_out,2018vic,ALP FP,SMS Morgan,1.5732692806638418,6.4183472596846336,,,
1,leave_one_out,2018vic,ALP FP,uComms,0.41021490739873911,2,,,
1,leave_one_out,2018vic,GRN FP,Essential,1.0398544811497485,10.267847012650435,,,
1,leave_one_out,2018vic,GRN FP,Galaxy,0.9947191469588671,5.3533201502682921,,,
1,leave_one_out,2018vic,GRN FP,Newspoll2,0.45696226596030737,5.1874855786967853,,,
1,leave_one_out,2018vic,GRN FP,ReachTEL,2.0496976763285821,2.3959331938414223,,,
1,leave_one_out,2018vic,GRN FP,SMS Morgan,1.1603169406204905,6.077052784238969,,,
1,leave_one_out,2018vic,GRN FP,uComms,0.72620338762698822,2,,,
1,leave_one_out,2018vic,LNP FP,Essential,1.4333908009781084,10.403074241115563,,,
1,leave_one_out,2018vic,LNP FP,Galaxy,1.1994611626196725,5.5496511805027939,,,
1,leave_one_out,2018vic,LNP FP,Newspoll2,1.4301949582864379,3.7132090943576967,,,
1,leave_one_out,2018vic,LNP FP,ReachTEL,0.97907974998174374,2.5260229845138289,,,
1,leave_one_out,2018vic,LNP FP,SMS Morgan,2.2162537700194584,6.2659102853321702,,,
