schema_version,record_type,election,party,pollster,weighted_abs_error,error_weight,final_trend_median,new_house_effect_median,recent_poll_count
1,leave_one_out,2001fed,@TPP,F2F Morgan,1.2737302715247194,71.502645287979163,,,
1,leave_one_out,2001fed,@TPP,Newspoll,1.3403529843155624,67.990511148425043,,,
1,leave_one_out,2001fed,@TPP,Nielsen,1.2526644845939621,23.967151156495838,,,
1,leave_one_out,2001fed,ALP FP,F2F Morgan,1.3260346892647867,72.066762399276897,,,
1,leave_one_out,2001fed,ALP FP,Newspoll,1.4841434213266387,65.403459942413107,,,
1,leave_one_out,2001fed,ALP FP,Nielsen,1.6387713103229447,23.637421973739677,,,
1,leave_one_out,2001fed,DEM FP,F2F Morgan,0.55592598296878837,79.891506769768142,,,
1,leave_one_out,2001fed,DEM FP,Newspoll,0.69263116340287867,71.216242080036551,,,
1,leave_one_out,2001fed,DEM FP,Nielsen,0.45147932377699906,25.285834065759435,,,
1,leave_one_out,2001fed,GRN FP,F2F Morgan,0.54937785046922283,76.719207796049076,,,
1,leave_one_out,2001fed,GRN FP,Newspoll,0.51918775428280717,72.06902411351426,,,
1,leave_one_out,2001fed,GRN FP,Nielsen,0.57473985738643174,23.610917098875856,,,
1,leave_one_out,2001fed,LNP FP,F2F Morgan,1.6818060386663027,69.132325788128142,,,
1,leave_one_out,2001fed,LNP FP,Newspoll,1.464960257469464,68.537068313678247,,,
1,leave_one_out,2001fed,LNP FP,Nielsen,1.3563460446488742,23.35421668544144,,,
1,leave_one_out,2001fed,OTH FP,F2F Morgan,1.0667428344066627,70.288986467768908,,,
1,leave_one_out,2001fed,OTH FP,Newspoll,1.1261793514570104,64.950050641834196,,,
1,leave_one_out,2001fed,OTH FP,Nielsen,1.2744189961608645,22.846684967026835,,,
1,bias_trend,2001fed,@TPP,,,,48.219000000000001,,
1,bias_trend,2001fed,ALP FP,,,,39.822000000000003,,
1,bias_trend,2001fed,DEM FP,,,,6.0149999999999997,,
1,bias_trend,2001fed,GRN FP,,,,4.4089999999999998,,
1,bias_trend,2001fed,LNP FP,,,,44.640999999999998,,
1,bias_trend,2001fed,OTH FP,,,,12.387,,
1,bias_pollster,2001fed,@TPP,F2F Morgan,,,,1.355,18
1,bias_pollster,2001fed,@TPP,Newspoll,,,,-1.4279999999999999,18
1,bias_pollster,2001fed,@TPP,Nielsen,,,,-0.52700000000000002,8
1,bias_pollster,2001fed,@TPP,Quadrant,,,,0.52000000000000002,0
1,bias_pollster,2001fed,ALP FP,F2F Morgan,,,,1.22,18
1,bias_pollster,2001fed,ALP FP,Newspoll,,,,-0.85699999999999998,18
1,bias_pollster,2001fed,ALP FP,Nielsen,,,,-1.3180000000000001,8
1,bias_pollster,2001fed,ALP FP,Quadrant,,,,0.84999999999999998,0
1,bias_pollster,2001fed,DEM FP,F2F Morgan,,,,0.27300000000000002,18
1,bias_pollster,2001fed,DEM FP,Newspoll,,,,-0.42299999999999999,18
1,bias_pollster,2001fed,DEM FP,Nielsen,,,,0.13600000000000001,8
1,bias_pollster,2001fed,GRN FP,F2F Morgan,,,,0.60999999999999999,18
1,bias_pollster,2001fed,GRN FP,Newspoll,,,,-0.47799999999999998,18
1,bias_pollster,2001fed,GRN FP,Nielsen,,,,-0.122,8
1,bias_pollster,2001fed,LNP FP,F2F Morgan,,,,-1.3180000000000001,18
1,bias_pollster,2001fed,LNP FP,Newspoll,,,,2.0569999999999999,18
1,bias_pollster,2001fed,LNP FP,Nielsen,,,,-0.070000000000000007,8
1,bias_pollster,2001fed,LNP FP,Quadrant,,,,-0.59599999999999997,0
1,bias_pollster,2001fed,OTH FP,F2F Morgan,,,,0.98599999999999999,18
1,bias_pollster,2001fed,OTH FP,Newspoll,,,,-1.2310000000000001,18
1,bias_pollster,2001fed,OTH FP,Nielsen,,,,0.48799999999999999,8
1,bias_pollster,2001fed,OTH FP,Quadrant,,,,-0.20000000000000001,0
