schema_version,record_type,election,party,pollster,weighted_abs_error,error_weight,final_trend_median,new_house_effect_median,recent_poll_count
1,leave_one_out,1998qld,@TPP,F2F Morgan,0.20016480428839145,0.68458580130572344,,,
1,leave_one_out,1998qld,@TPP,Morgan Phone,1.6299284220843433,1.9427352691804038,,,
1,leave_one_out,1998qld,@TPP,Newspoll,1.9413591480179042,2.9917015084143435,,,
1,leave_one_out,1998qld,ALP FP,F2F Morgan,0.05831860428610014,0.68458580130572344,,,
1,leave_one_out,1998qld,ALP FP,Morgan Phone,2.0878837554704135,1.5322128409018281,,,
1,leave_one_out,1998qld,ALP FP,Newspoll,2.1273651989413618,2.7484394930222789,,,
1,leave_one_out,1998qld,GRN FP,F2F Morgan,0.060981512279795286,2.182315600603877e-10,,,
1,leave_one_out,1998qld,GRN FP,Morgan Phone,0.87010839051450717,2.1675100180399971,,,
1,leave_one_out,1998qld,GRN FP,Newspoll,0.64061186770086154,2.2732085832100815,,,
1,leave_one_out,1998qld,LNP FP,F2F Morgan,0.45892477989761465,0.68458580130572344,,,
1,leave_one_out,1998qld,LNP FP,Morgan Phone,2.4650551643605314,1.7824351677543917,,,
1,leave_one_out,1998qld,LNP FP,Newspoll,5.6339859832425789,1.8518225405058306,,,
1,leave_one_out,1998qld,ONP FP,Morgan Phone,4.1105148855092262,1.4593247097377495,,,
1,leave_one_out,1998qld,ONP FP,Newspoll,2.5593188872911985,2.1152765202958048,,,
1,leave_one_out,1998qld,OTH FP,F2F Morgan,0.29747304656435603,0.68458580130572344,,,
1,leave_one_out,1998qld,OTH FP,Morgan Phone,1.3982757389937623,2.0037232112970909,,,
1,leave_one_out,1998qld,OTH FP,Newspoll,2.1815584641332677,2.6995428811947262,,,
1,bias_trend,1998qld,@TPP,,,,53.988,,
1,bias_trend,1998qld,ALP FP,,,,39.497,,
1,bias_trend,1998qld,GRN FP,,,,2.6320000000000001,,
1,bias_trend,1998qld,LNP FP,,,,31.451000000000001,,
1,bias_trend,1998qld,ONP FP,,,,19.477,,
1,bias_trend,1998qld,OTH FP,,,,26.427,,
1,bias_pollster,1998qld,@TPP,F2F Morgan,,,,-0.082000000000000003,0
1,bias_pollster,1998qld,@TPP,Morgan Phone,,,,0.115,3
1,bias_pollster,1998qld,@TPP,Newspoll,,,,0.085000000000000006,4
1,bias_pollster,1998qld,@TPP,Nielsen,,,,-0.14199999999999999,1
1,bias_pollster,1998qld,ALP FP,F2F Morgan,,,,-0.019,0
1,bias_pollster,1998qld,ALP FP,Morgan Phone,,,,0.078,3
1,bias_pollster,1998qld,ALP FP,Newspoll,,,,0.93300000000000005,4
1,bias_pollster,1998qld,ALP FP,Nielsen,,,,-0.999,1
1,bias_pollster,1998qld,GRN FP,F2F Morgan,,,,0.014999999999999999,0
1,bias_pollster,1998qld,GRN FP,Morgan Phone,,,,0.124,3
1,bias_pollster,1998qld,GRN FP,Newspoll,,,,-0.152,4
1,bias_pollster,1998qld,LNP FP,F2F Morgan,,,,0.069000000000000006,0
1,bias_pollster,1998qld,LNP FP,Morgan Phone,,,,-0.188,3
1,bias_pollster,1998qld,LNP FP,Newspoll,,,,0.59899999999999998,4
1,bias_pollster,1998qld,LNP FP,Nielsen,,,,-0.47799999999999998,1
1,bias_pollster,1998qld,ONP FP,Morgan Phone,,,,0.52700000000000002,3
1,bias_pollster,1998qld,ONP FP,Newspoll,,,,-0.94699999999999995,4
1,bias_pollster,1998qld,ONP FP,Nielsen,,,,0.38400000000000001,1
1,bias_pollster,1998qld,OTH FP,F2F Morgan,,,,-0.099000000000000005,0
1,bias_pollster,1998qld,OTH FP,Morgan Phone,,,,-0.096000000000000002,3
1,bias_pollster,1998qld,OTH FP,Newspoll,,,,-2.246,4
1,bias_pollster,1998qld,OTH FP,Nielsen,,,,2.5350000000000001,1
