ScheduledCutoffDays,PollTrendEndDays,Party,StanSeed,0%,1%,2%,3%,4%,5%,6%,7%,8%,9%,10%,11%,12%,13%,14%,15%,16%,17%,18%,19%,20%,21%,22%,23%,24%,25%,26%,27%,28%,29%,30%,31%,32%,33%,34%,35%,36%,37%,38%,39%,40%,41%,42%,43%,44%,45%,46%,47%,48%,49%,50%,51%,52%,53%,54%,55%,56%,57%,58%,59%,60%,61%,62%,63%,64%,65%,66%,67%,68%,69%,70%,71%,72%,73%,74%,75%,76%,77%,78%,79%,80%,81%,82%,83%,84%,85%,86%,87%,88%,89%,90%,91%,92%,93%,94%,95%,96%,97%,98%,99%,100%
1035,1424,#COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,1424,@TPP,300195492,42.839,44.903,45.371,45.735,46.005,46.198,46.37,46.491,46.616,46.756,46.836,46.932,47.023,47.153,47.294,47.399,47.524,47.619,47.69,47.766,47.817,47.899,47.943,47.995,48.065,48.127,48.173,48.229,48.3,48.337,48.365,48.413,48.464,48.508,48.559,48.613,48.652,48.729,48.782,48.83,48.889,48.937,48.994,49.036,49.092,49.139,49.191,49.253,49.302,49.367,49.409,49.461,49.503,49.543,49.584,49.639,49.686,49.728,49.766,49.822,49.893,49.949,50.0,50.034,50.096,50.138,50.177,50.245,50.294,50.332,50.388,50.444,50.504,50.552,50.603,50.649,50.691,50.75,50.831,50.909,50.993,51.069,51.131,51.227,51.348,51.44,51.551,51.644,51.715,51.83,51.964,52.072,52.173,52.269,52.474,52.69,52.9,53.092,53.408,53.993,56.351
1035,1424,ALP FP,1237662562,38.324,39.592,40.048,40.448,40.678,40.916,41.022,41.113,41.198,41.352,41.447,41.528,41.647,41.709,41.823,41.933,41.995,42.06,42.137,42.186,42.274,42.323,42.396,42.462,42.537,42.61,42.675,42.733,42.772,42.818,42.874,42.911,42.96,43.031,43.076,43.122,43.175,43.21,43.243,43.304,43.356,43.384,43.453,43.509,43.568,43.612,43.676,43.734,43.801,43.829,43.867,43.919,43.954,43.986,44.034,44.081,44.127,44.163,44.225,44.278,44.304,44.336,44.375,44.428,44.464,44.513,44.543,44.603,44.645,44.7,44.754,44.807,44.854,44.918,44.994,45.051,45.115,45.194,45.26,45.3,45.356,45.403,45.446,45.516,45.567,45.643,45.708,45.778,45.856,45.972,46.078,46.188,46.299,46.406,46.559,46.727,46.867,47.191,47.452,47.983,48.776
1035,1424,LIB FP,1164313657,35.165,36.546,37.415,37.749,38.045,38.218,38.388,38.504,38.623,38.78,38.868,38.99,39.096,39.178,39.239,39.339,39.415,39.514,39.579,39.66,39.724,39.779,39.835,39.933,39.975,40.036,40.09,40.142,40.202,40.24,40.295,40.364,40.432,40.501,40.561,40.622,40.683,40.737,40.802,40.863,40.901,40.952,41.015,41.058,41.103,41.146,41.174,41.214,41.255,41.315,41.401,41.457,41.503,41.564,41.607,41.646,41.693,41.758,41.808,41.87,41.929,41.974,42.028,42.08,42.129,42.188,42.253,42.325,42.372,42.429,42.5,42.563,42.615,42.671,42.704,42.773,42.844,42.916,43.001,43.082,43.158,43.229,43.288,43.359,43.45,43.527,43.593,43.686,43.757,43.853,43.986,44.132,44.267,44.417,44.601,44.791,45.028,45.261,45.57,46.217,48.041
1035,1424,NAT FP,18938272,0.02,0.053,0.079,0.139,0.198,0.263,0.322,0.389,0.462,0.521,0.666,0.851,0.964,1.11,1.198,1.252,1.321,1.416,1.532,1.635,1.745,1.821,1.885,1.945,2.024,2.147,2.272,2.366,2.445,2.514,2.616,2.7,2.768,2.823,2.862,2.938,2.991,3.042,3.114,3.169,3.243,3.303,3.379,3.449,3.506,3.548,3.613,3.656,3.722,3.774,3.815,3.881,3.995,4.048,4.098,4.177,4.267,4.349,4.389,4.471,4.524,4.582,4.644,4.713,4.765,4.828,4.89,4.968,5.034,5.099,5.158,5.274,5.343,5.43,5.51,5.609,5.696,5.813,5.878,5.977,6.045,6.135,6.204,6.311,6.425,6.515,6.667,6.775,7.027,7.146,7.277,7.383,7.503,7.658,7.934,8.197,8.377,8.626,9.129,9.914,12.07
1035,1424,OTH FP,245475004,6.336,7.143,7.692,7.986,8.247,8.447,8.636,8.786,8.893,8.986,9.071,9.169,9.264,9.34,9.416,9.471,9.549,9.602,9.658,9.689,9.795,9.86,9.899,9.957,10.012,10.052,10.114,10.158,10.22,10.258,10.301,10.338,10.398,10.442,10.499,10.565,10.607,10.663,10.694,10.722,10.756,10.8,10.849,10.888,10.911,10.945,10.983,11.038,11.07,11.098,11.127,11.166,11.218,11.271,11.309,11.354,11.391,11.416,11.456,11.491,11.538,11.581,11.623,11.663,11.738,11.797,11.861,11.901,11.933,11.99,12.033,12.078,12.133,12.182,12.268,12.333,12.391,12.426,12.496,12.576,12.646,12.69,12.769,12.838,12.897,12.954,13.038,13.087,13.165,13.275,13.374,13.519,13.566,13.622,13.725,13.837,13.965,14.111,14.392,15.063,15.936
351,357,#COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,357,@TPP,603526019,37.438,39.324,39.881,40.112,40.334,40.49,40.576,40.742,40.859,40.956,41.075,41.165,41.247,41.31,41.394,41.481,41.546,41.611,41.679,41.722,41.784,41.846,41.936,42.014,42.05,42.084,42.147,42.19,42.248,42.315,42.357,42.404,42.461,42.503,42.548,42.6,42.631,42.676,42.728,42.776,42.823,42.863,42.931,42.975,43.023,43.073,43.108,43.149,43.193,43.244,43.281,43.31,43.367,43.414,43.444,43.499,43.557,43.609,43.66,43.707,43.729,43.765,43.809,43.854,43.905,43.944,43.994,44.052,44.082,44.117,44.173,44.219,44.265,44.319,44.395,44.446,44.497,44.553,44.589,44.657,44.717,44.772,44.815,44.898,44.988,45.046,45.113,45.167,45.236,45.35,45.491,45.64,45.753,45.858,46.013,46.199,46.366,46.606,46.819,47.282,48.687
351,357,ALP FP,1865958686,31.914,33.136,33.602,33.868,34.07,34.278,34.445,34.57,34.668,34.779,34.894,34.986,35.063,35.163,35.278,35.339,35.408,35.473,35.576,35.636,35.699,35.733,35.8,35.846,35.891,35.968,36.007,36.062,36.108,36.152,36.188,36.243,36.293,36.344,36.385,36.446,36.489,36.532,36.566,36.598,36.622,36.649,36.694,36.73,36.775,36.805,36.847,36.884,36.914,36.951,37.002,37.045,37.091,37.149,37.196,37.237,37.267,37.304,37.361,37.39,37.444,37.489,37.52,37.569,37.61,37.662,37.699,37.746,37.792,37.841,37.887,37.928,37.968,38.02,38.07,38.128,38.178,38.227,38.272,38.327,38.382,38.448,38.495,38.564,38.635,38.681,38.759,38.821,38.88,38.995,39.066,39.162,39.286,39.424,39.532,39.672,39.864,40.027,40.292,40.797,41.647
