ScheduledCutoffDays,PollTrendEndDays,Party,StanSeed,0%,1%,2%,3%,4%,5%,6%,7%,8%,9%,10%,11%,12%,13%,14%,15%,16%,17%,18%,19%,20%,21%,22%,23%,24%,25%,26%,27%,28%,29%,30%,31%,32%,33%,34%,35%,36%,37%,38%,39%,40%,41%,42%,43%,44%,45%,46%,47%,48%,49%,50%,51%,52%,53%,54%,55%,56%,57%,58%,59%,60%,61%,62%,63%,64%,65%,66%,67%,68%,69%,70%,71%,72%,73%,74%,75%,76%,77%,78%,79%,80%,81%,82%,83%,84%,85%,86%,87%,88%,89%,90%,91%,92%,93%,94%,95%,96%,97%,98%,99%,100%
1035,1089,#COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,1089,@TPP,1362594416,44.116,46.384,46.73,46.95,47.154,47.32,47.423,47.531,47.628,47.709,47.797,47.871,47.937,48.015,48.086,48.154,48.202,48.261,48.306,48.352,48.408,48.451,48.499,48.541,48.59,48.638,48.684,48.727,48.762,48.801,48.841,48.886,48.937,48.973,49.011,49.055,49.087,49.132,49.167,49.213,49.252,49.293,49.338,49.385,49.416,49.45,49.483,49.52,49.552,49.586,49.622,49.66,49.689,49.722,49.764,49.798,49.836,49.874,49.912,49.959,50.0,50.044,50.085,50.129,50.166,50.217,50.25,50.291,50.328,50.369,50.415,50.454,50.506,50.549,50.591,50.642,50.691,50.737,50.792,50.838,50.892,50.963,51.019,51.082,51.126,51.195,51.261,51.313,51.379,51.438,51.506,51.589,51.669,51.763,51.876,52.013,52.184,52.364,52.629,53.004,54.401
1035,1089,ALP FP,719893862,31.067,32.047,32.542,32.699,32.846,33.006,33.119,33.255,33.37,33.464,33.536,33.633,33.72,33.782,33.852,33.939,33.986,34.042,34.096,34.158,34.212,34.278,34.33,34.381,34.427,34.468,34.511,34.547,34.587,34.636,34.677,34.718,34.774,34.817,34.851,34.914,34.956,34.991,35.03,35.06,35.088,35.129,35.162,35.203,35.233,35.273,35.315,35.355,35.391,35.425,35.462,35.498,35.537,35.573,35.607,35.651,35.695,35.734,35.773,35.802,35.834,35.866,35.903,35.937,35.978,36.02,36.057,36.1,36.146,36.191,36.228,36.265,36.299,36.348,36.386,36.429,36.475,36.519,36.568,36.624,36.664,36.745,36.806,36.867,36.916,36.986,37.056,37.124,37.209,37.276,37.346,37.447,37.526,37.637,37.741,37.827,37.947,38.148,38.361,38.731,39.7
1035,1089,GRN FP,854575281,8.559,9.306,9.6,9.854,10.017,10.124,10.205,10.296,10.383,10.476,10.539,10.595,10.662,10.709,10.752,10.811,10.872,10.921,10.962,11.019,11.052,11.095,11.122,11.164,11.198,11.241,11.28,11.316,11.342,11.382,11.423,11.456,11.495,11.521,11.554,11.592,11.63,11.661,11.689,11.725,11.758,11.791,11.818,11.851,11.876,11.903,11.935,11.972,11.999,12.029,12.067,12.099,12.124,12.151,12.172,12.206,12.239,12.261,12.286,12.311,12.339,12.37,12.397,12.439,12.471,12.496,12.528,12.567,12.6,12.637,12.663,12.7,12.737,12.774,12.81,12.846,12.888,12.921,12.959,12.994,13.032,13.067,13.095,13.127,13.16,13.187,13.226,13.281,13.339,13.375,13.429,13.498,13.576,13.636,13.72,13.833,13.921,14.055,14.285,14.642,15.513
1035,1089,LNP FP,1040515473,35.419,36.757,37.068,37.283,37.453,37.626,37.779,37.918,38.024,38.125,38.219,38.295,38.367,38.43,38.496,38.57,38.621,38.67,38.741,38.821,38.877,38.913,38.968,39.005,39.053,39.111,39.157,39.216,39.262,39.305,39.33,39.386,39.418,39.469,39.51,39.545,39.577,39.627,39.676,39.716,39.756,39.804,39.848,39.895,39.937,39.97,40.005,40.043,40.073,40.116,40.154,40.205,40.234,40.265,40.314,40.343,40.398,40.44,40.475,40.511,40.549,40.58,40.628,40.669,40.707,40.755,40.801,40.854,40.9,40.941,40.991,41.039,41.087,41.139,41.196,41.25,41.294,41.349,41.393,41.456,41.511,41.585,41.646,41.714,41.785,41.861,41.931,42.018,42.065,42.147,42.224,42.303,42.416,42.529,42.647,42.791,42.905,43.044,43.369,43.775,44.881
1035,1089,OTH FP,1181329391,7.61,8.612,9.025,9.295,9.529,9.694,9.809,9.899,10.005,10.111,10.208,10.295,10.391,10.485,10.557,10.61,10.68,10.757,10.817,10.872,10.931,10.997,11.074,11.128,11.173,11.217,11.265,11.316,11.362,11.403,11.443,11.484,11.521,11.559,11.608,11.648,11.69,11.737,11.776,11.809,11.851,11.887,11.923,11.969,12.003,12.044,12.083,12.113,12.139,12.176,12.217,12.258,12.282,12.309,12.346,12.38,12.419,12.47,12.512,12.541,12.571,12.598,12.628,12.673,12.707,12.75,12.787,12.822,12.857,12.9,12.949,13.002,13.045,13.091,13.139,13.189,13.224,13.272,13.318,13.373,13.43,13.471,13.532,13.584,13.631,13.68,13.741,13.81,13.891,13.976,14.036,14.148,14.269,14.373,14.491,14.643,14.79,15.025,15.308,15.842,16.832
990,1003,#COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,1003,@TPP,355093823,40.958,42.319,42.862,43.198,43.444,43.584,43.73,43.867,44.015,44.125,44.223,44.313,44.373,44.46,44.524,44.604,44.692,44.759,44.822,44.864,44.913,44.957,45.011,45.063,45.12,45.165,45.208,45.26,45.309,45.364,45.422,45.468,45.505,45.547,45.581,45.628,45.669,45.721,45.773,45.819,45.858,45.907,45.943,45.982,46.029,46.071,46.108,46.157,46.19,46.222,46.262,46.288,46.33,46.367,46.4,46.43,46.472,46.506,46.549,46.591,46.628,46.667,46.704,46.739,46.79,46.832,46.87,46.91,46.954,46.996,47.043,47.09,47.124,47.168,47.224,47.272,47.323,47.37,47.431,47.52,47.563,47.616,47.684,47.751,47.789,47.866,47.922,47.997,48.063,48.158,48.248,48.314,48.443,48.547,48.649,48.74,48.892,49.031,49.32,49.698,50.714
990,1003,ALP FP,496781540,26.914,28.365,28.882,29.146,29.344,29.53,29.677,29.817,29.945,30.047,30.128,30.24,30.311,30.389,30.464,30.519,30.584,30.644,30.706,30.755,30.816,30.867,30.924,30.966,31.01,31.065,31.119,31.17,31.218,31.263,31.3,31.345,31.385,31.425,31.48,31.521,31.559,31.595,31.637,31.684,31.721,31.756,31.795,31.837,31.868,31.906,31.947,31.987,32.022,32.07,32.111,32.144,32.182,32.222,32.259,32.29,32.321,32.36,32.399,32.458,32.501,32.552,32.589,32.624,32.658,32.705,32.743,32.77,32.814,32.851,32.897,32.942,32.986,33.032,33.082,33.127,33.186,33.239,33.3,33.365,33.44,33.484,33.547,33.598,33.659,33.739,33.788,33.859,33.935,34.029,34.106,34.2,34.276,34.359,34.514,34.635,34.767,34.934,35.164,35.605,36.748
