ScheduledCutoffDays,PollTrendEndDays,Party,StanSeed,0%,1%,2%,3%,4%,5%,6%,7%,8%,9%,10%,11%,12%,13%,14%,15%,16%,17%,18%,19%,20%,21%,22%,23%,24%,25%,26%,27%,28%,29%,30%,31%,32%,33%,34%,35%,36%,37%,38%,39%,40%,41%,42%,43%,44%,45%,46%,47%,48%,49%,50%,51%,52%,53%,54%,55%,56%,57%,58%,59%,60%,61%,62%,63%,64%,65%,66%,67%,68%,69%,70%,71%,72%,73%,74%,75%,76%,77%,78%,79%,80%,81%,82%,83%,84%,85%,86%,87%,88%,89%,90%,91%,92%,93%,94%,95%,96%,97%,98%,99%,100%
1035,1037,#COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,1037,@TPP,1830281753,44.084,44.982,45.365,45.72,45.862,46.054,46.244,46.358,46.43,46.509,46.601,46.662,46.734,46.813,46.879,46.952,47.046,47.107,47.165,47.231,47.277,47.315,47.355,47.405,47.442,47.515,47.566,47.615,47.666,47.723,47.767,47.812,47.846,47.881,47.915,47.954,48.006,48.053,48.079,48.129,48.166,48.197,48.238,48.277,48.326,48.348,48.397,48.44,48.505,48.542,48.587,48.627,48.66,48.691,48.728,48.756,48.781,48.821,48.85,48.897,48.921,48.96,48.996,49.041,49.076,49.132,49.192,49.23,49.281,49.324,49.345,49.388,49.441,49.495,49.541,49.61,49.646,49.693,49.749,49.815,49.869,49.944,50.003,50.071,50.142,50.185,50.228,50.283,50.362,50.453,50.553,50.623,50.722,50.797,50.904,51.063,51.253,51.46,51.702,52.02,52.973
1035,1037,ALP FP,1532280130,37.443,38.94,39.416,39.712,39.942,40.05,40.161,40.279,40.351,40.441,40.546,40.625,40.697,40.769,40.877,40.93,40.982,41.055,41.131,41.192,41.246,41.282,41.324,41.38,41.43,41.471,41.495,41.537,41.581,41.635,41.684,41.717,41.749,41.789,41.836,41.882,41.912,41.932,41.958,41.988,42.029,42.081,42.126,42.16,42.2,42.243,42.277,42.303,42.334,42.36,42.4,42.433,42.468,42.51,42.536,42.568,42.601,42.642,42.696,42.737,42.774,42.798,42.844,42.876,42.912,42.94,42.985,43.036,43.074,43.125,43.164,43.212,43.256,43.298,43.357,43.403,43.458,43.505,43.572,43.627,43.669,43.713,43.771,43.81,43.872,43.946,44.004,44.066,44.136,44.192,44.258,44.346,44.417,44.504,44.617,44.745,44.879,45.028,45.347,45.673,46.493
1035,1037,LNP FP,592629065,41.22,42.152,42.801,43.122,43.322,43.6,43.749,43.873,43.974,44.081,44.212,44.292,44.361,44.415,44.478,44.536,44.645,44.709,44.79,44.849,44.896,44.95,45.005,45.07,45.132,45.187,45.231,45.287,45.339,45.396,45.443,45.487,45.531,45.583,45.625,45.66,45.703,45.738,45.784,45.823,45.868,45.912,45.958,46.008,46.061,46.112,46.17,46.209,46.241,46.27,46.304,46.342,46.376,46.423,46.463,46.506,46.562,46.604,46.641,46.68,46.728,46.777,46.809,46.848,46.892,46.928,46.965,47.014,47.063,47.111,47.16,47.207,47.242,47.297,47.335,47.395,47.445,47.503,47.559,47.616,47.678,47.724,47.8,47.84,47.899,47.943,48.029,48.127,48.206,48.275,48.368,48.448,48.524,48.611,48.734,48.886,49.019,49.269,49.418,49.801,51.131
1035,1037,OTH FP,1541912514,8.008,8.93,9.318,9.59,9.732,9.858,9.95,10.081,10.172,10.278,10.355,10.431,10.534,10.581,10.618,10.676,10.718,10.775,10.813,10.848,10.886,10.933,10.969,11.009,11.042,11.08,11.122,11.154,11.19,11.222,11.275,11.299,11.336,11.364,11.411,11.441,11.466,11.505,11.546,11.6,11.632,11.669,11.705,11.732,11.775,11.819,11.843,11.882,11.904,11.936,11.961,11.998,12.03,12.071,12.111,12.147,12.167,12.2,12.232,12.265,12.295,12.317,12.341,12.375,12.408,12.438,12.48,12.517,12.557,12.59,12.636,12.67,12.72,12.769,12.811,12.854,12.904,12.942,12.976,13.013,13.069,13.114,13.174,13.213,13.264,13.309,13.352,13.409,13.48,13.579,13.668,13.788,13.876,13.968,14.085,14.25,14.336,14.492,14.667,15.132,15.894
946,975,#COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,975,@TPP,1172165818,41.217,42.449,42.904,43.192,43.424,43.572,43.731,43.87,43.977,44.089,44.192,44.279,44.327,44.408,44.498,44.556,44.627,44.699,44.798,44.844,44.882,44.919,44.958,45.022,45.083,45.146,45.183,45.217,45.259,45.306,45.363,45.395,45.448,45.487,45.522,45.575,45.61,45.648,45.69,45.725,45.77,45.815,45.861,45.894,45.919,45.952,45.988,46.016,46.042,46.089,46.112,46.145,46.182,46.213,46.251,46.293,46.332,46.368,46.416,46.447,46.488,46.52,46.558,46.594,46.643,46.678,46.708,46.741,46.781,46.822,46.862,46.902,46.937,46.969,47.001,47.04,47.079,47.119,47.188,47.239,47.298,47.336,47.412,47.47,47.537,47.593,47.639,47.736,47.797,47.874,47.956,48.03,48.139,48.237,48.313,48.454,48.602,48.801,49.082,49.478,50.287
946,975,ALP FP,760720750,35.376,36.187,36.535,36.714,36.915,37.021,37.2,37.308,37.393,37.498,37.607,37.676,37.732,37.814,37.896,37.949,38.002,38.045,38.115,38.181,38.233,38.278,38.343,38.386,38.423,38.462,38.498,38.534,38.575,38.615,38.659,38.686,38.731,38.767,38.788,38.818,38.856,38.898,38.94,38.967,38.999,39.028,39.063,39.106,39.145,39.184,39.226,39.264,39.292,39.33,39.36,39.398,39.442,39.48,39.511,39.562,39.606,39.646,39.681,39.712,39.743,39.788,39.828,39.871,39.906,39.945,40.001,40.048,40.116,40.153,40.195,40.257,40.288,40.367,40.413,40.445,40.495,40.558,40.607,40.679,40.709,40.749,40.811,40.885,40.937,40.995,41.081,41.162,41.244,41.32,41.399,41.476,41.55,41.633,41.718,41.818,41.964,42.152,42.449,42.755,43.773
946,975,LNP FP,1956792545,43.022,43.974,44.362,44.52,44.738,44.915,45.109,45.225,45.334,45.407,45.461,45.563,45.663,45.744,45.811,45.874,45.943,45.977,46.029,46.099,46.156,46.223,46.29,46.357,46.389,46.441,46.491,46.544,46.578,46.615,46.666,46.728,46.765,46.807,46.861,46.902,46.933,46.966,47.006,47.034,47.088,47.134,47.175,47.211,47.246,47.294,47.347,47.376,47.411,47.44,47.481,47.544,47.576,47.63,47.683,47.738,47.775,47.817,47.859,47.893,47.945,47.977,48.003,48.056,48.1,48.124,48.153,48.194,48.222,48.272,48.324,48.376,48.414,48.456,48.507,48.54,48.581,48.631,48.683,48.758,48.822,48.883,48.936,49.007,49.086,49.145,49.208,49.251,49.313,49.389,49.469,49.575,49.698,49.797,49.937,50.074,50.253,50.476,50.716,50.994,52.578
