ScheduledCutoffDays,PollTrendEndDays,Party,StanSeed,0%,1%,2%,3%,4%,5%,6%,7%,8%,9%,10%,11%,12%,13%,14%,15%,16%,17%,18%,19%,20%,21%,22%,23%,24%,25%,26%,27%,28%,29%,30%,31%,32%,33%,34%,35%,36%,37%,38%,39%,40%,41%,42%,43%,44%,45%,46%,47%,48%,49%,50%,51%,52%,53%,54%,55%,56%,57%,58%,59%,60%,61%,62%,63%,64%,65%,66%,67%,68%,69%,70%,71%,72%,73%,74%,75%,76%,77%,78%,79%,80%,81%,82%,83%,84%,85%,86%,87%,88%,89%,90%,91%,92%,93%,94%,95%,96%,97%,98%,99%,100%
1035,1211,#COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,1211,@TPP,1681260649,43.838,45.019,45.513,45.931,46.201,46.408,46.572,46.719,46.874,46.992,47.132,47.241,47.354,47.436,47.526,47.591,47.655,47.73,47.79,47.847,47.902,47.975,48.033,48.099,48.171,48.227,48.28,48.358,48.402,48.464,48.513,48.559,48.591,48.633,48.702,48.759,48.816,48.861,48.904,48.95,48.992,49.048,49.083,49.122,49.173,49.207,49.259,49.299,49.344,49.389,49.425,49.46,49.507,49.541,49.583,49.621,49.678,49.736,49.793,49.845,49.888,49.931,49.98,50.018,50.053,50.104,50.146,50.187,50.225,50.284,50.332,50.389,50.429,50.493,50.567,50.636,50.687,50.741,50.808,50.881,50.951,51.005,51.059,51.128,51.196,51.28,51.357,51.425,51.512,51.595,51.681,51.799,51.942,52.145,52.338,52.525,52.731,52.931,53.216,53.61,54.774
1035,1211,ALP FP,1800036647,26.577,29.279,29.85,30.215,30.481,30.753,30.99,31.135,31.277,31.402,31.496,31.615,31.741,31.81,31.907,31.984,32.059,32.126,32.208,32.284,32.34,32.406,32.456,32.501,32.565,32.614,32.662,32.726,32.78,32.826,32.906,32.959,33.002,33.051,33.128,33.182,33.237,33.282,33.33,33.381,33.429,33.48,33.528,33.578,33.623,33.673,33.722,33.774,33.833,33.888,33.941,33.987,34.033,34.087,34.124,34.167,34.21,34.253,34.29,34.33,34.361,34.426,34.476,34.532,34.575,34.622,34.661,34.708,34.763,34.818,34.873,34.931,34.98,35.062,35.126,35.169,35.23,35.294,35.374,35.455,35.533,35.636,35.699,35.756,35.853,35.904,35.99,36.069,36.176,36.31,36.463,36.607,36.754,36.956,37.159,37.348,37.635,37.93,38.341,38.889,39.978
1035,1211,GRN FP,1496255316,8.595,10.139,10.408,10.584,10.755,10.914,11.012,11.087,11.145,11.21,11.275,11.333,11.385,11.432,11.482,11.54,11.577,11.621,11.653,11.695,11.744,11.781,11.815,11.846,11.868,11.894,11.926,11.968,12.006,12.03,12.056,12.08,12.11,12.146,12.174,12.198,12.227,12.256,12.277,12.308,12.335,12.367,12.397,12.428,12.462,12.489,12.52,12.538,12.555,12.578,12.603,12.627,12.662,12.695,12.723,12.751,12.773,12.794,12.815,12.849,12.877,12.903,12.93,12.949,12.973,13.005,13.045,13.088,13.118,13.149,13.185,13.223,13.242,13.274,13.31,13.347,13.395,13.419,13.458,13.493,13.533,13.563,13.609,13.652,13.697,13.73,13.803,13.835,13.884,13.924,13.985,14.069,14.148,14.215,14.298,14.437,14.581,14.743,14.999,15.332,15.643
1035,1211,LIB FP,1368403634,30.278,31.354,31.863,32.254,32.495,32.661,32.809,32.999,33.133,33.272,33.402,33.492,33.595,33.71,33.779,33.892,33.971,34.049,34.109,34.193,34.261,34.319,34.384,34.457,34.527,34.594,34.668,34.726,34.798,34.838,34.914,34.956,35.002,35.059,35.125,35.183,35.242,35.287,35.339,35.401,35.454,35.511,35.566,35.618,35.669,35.727,35.788,35.842,35.917,35.962,36.018,36.076,36.131,36.181,36.226,36.274,36.329,36.374,36.416,36.469,36.53,36.576,36.636,36.672,36.742,36.822,36.892,36.961,37.024,37.092,37.134,37.198,37.246,37.313,37.384,37.454,37.499,37.556,37.609,37.671,37.741,37.793,37.855,37.943,38.023,38.13,38.213,38.295,38.402,38.455,38.575,38.705,38.878,39.006,39.186,39.38,39.571,39.824,40.168,40.74,42.173
1035,1211,NAT FP,2038171725,3.346,4.455,4.719,4.948,5.148,5.303,5.447,5.576,5.691,5.759,5.832,5.938,6.043,6.125,6.19,6.267,6.331,6.402,6.455,6.512,6.57,6.61,6.67,6.712,6.77,6.824,6.9,6.971,7.025,7.074,7.131,7.184,7.226,7.269,7.319,7.356,7.386,7.435,7.487,7.531,7.566,7.602,7.641,7.675,7.712,7.74,7.779,7.825,7.864,7.905,7.952,7.988,8.028,8.062,8.093,8.124,8.172,8.219,8.255,8.314,8.347,8.4,8.436,8.487,8.525,8.58,8.633,8.666,8.719,8.763,8.809,8.872,8.908,8.95,8.99,9.045,9.089,9.152,9.2,9.26,9.334,9.396,9.456,9.52,9.569,9.651,9.746,9.821,9.902,9.962,10.035,10.137,10.239,10.343,10.474,10.616,10.736,10.94,11.151,11.439,12.928
1035,1211,OTH FP,996400840,3.333,4.568,5.384,5.709,6.059,6.394,6.662,6.785,6.893,7.016,7.144,7.218,7.298,7.407,7.552,7.646,7.74,7.835,7.913,8.009,8.094,8.146,8.201,8.257,8.324,8.377,8.436,8.484,8.546,8.589,8.641,8.692,8.737,8.806,8.858,8.91,8.951,8.994,9.054,9.099,9.133,9.175,9.213,9.263,9.309,9.346,9.383,9.429,9.48,9.516,9.552,9.608,9.669,9.707,9.732,9.788,9.826,9.888,9.939,9.989,10.031,10.086,10.125,10.177,10.23,10.273,10.314,10.356,10.413,10.468,10.531,10.589,10.639,10.718,10.79,10.856,10.917,10.966,11.004,11.049,11.095,11.165,11.228,11.27,11.333,11.403,11.473,11.583,11.674,11.73,11.815,11.903,12.011,12.167,12.322,12.43,12.574,12.867,13.249,13.683,14.322
990,1030,#COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,1030,@TPP,1987831423,43.75,45.234,45.591,45.881,46.1,46.307,46.532,46.704,46.798,46.886,46.97,47.054,47.13,47.224,47.306,47.382,47.462,47.545,47.619,47.674,47.739,47.801,47.849,47.913,47.981,48.042,48.09,48.137,48.186,48.256,48.307,48.357,48.396,48.45,48.511,48.551,48.603,48.646,48.69,48.732,48.763,48.799,48.824,48.86,48.894,48.936,48.974,49.028,49.069,49.107,49.139,49.17,49.218,49.256,49.304,49.357,49.406,49.441,49.488,49.525,49.561,49.596,49.624,49.676,49.717,49.775,49.816,49.863,49.901,49.932,49.971,50.019,50.072,50.128,50.18,50.215,50.27,50.346,50.395,50.446,50.486,50.533,50.591,50.641,50.703,50.768,50.842,50.921,51.001,51.081,51.177,51.275,51.352,51.459,51.56,51.671,51.857,52.044,52.325,52.703,53.906
