ScheduledCutoffDays,PollTrendEndDays,Party,StanSeed,0%,1%,2%,3%,4%,5%,6%,7%,8%,9%,10%,11%,12%,13%,14%,15%,16%,17%,18%,19%,20%,21%,22%,23%,24%,25%,26%,27%,28%,29%,30%,31%,32%,33%,34%,35%,36%,37%,38%,39%,40%,41%,42%,43%,44%,45%,46%,47%,48%,49%,50%,51%,52%,53%,54%,55%,56%,57%,58%,59%,60%,61%,62%,63%,64%,65%,66%,67%,68%,69%,70%,71%,72%,73%,74%,75%,76%,77%,78%,79%,80%,81%,82%,83%,84%,85%,86%,87%,88%,89%,90%,91%,92%,93%,94%,95%,96%,97%,98%,99%,100%
990,990,#COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,990,@TPP,1312557841,53.932,54.798,55.272,55.587,55.772,55.98,56.139,56.242,56.387,56.495,56.603,56.701,56.776,56.863,56.96,57.039,57.089,57.167,57.229,57.283,57.338,57.389,57.451,57.499,57.571,57.613,57.658,57.708,57.761,57.809,57.874,57.922,57.97,58.011,58.055,58.097,58.132,58.18,58.24,58.283,58.319,58.368,58.405,58.453,58.492,58.536,58.577,58.63,58.659,58.695,58.74,58.782,58.824,58.867,58.911,58.945,58.986,59.025,59.065,59.119,59.159,59.197,59.24,59.279,59.324,59.38,59.426,59.475,59.531,59.58,59.624,59.679,59.722,59.782,59.835,59.894,59.952,60.008,60.065,60.131,60.195,60.29,60.354,60.436,60.497,60.587,60.657,60.754,60.831,60.923,61.038,61.123,61.219,61.326,61.494,61.627,61.778,61.983,62.224,62.668,63.762
990,990,ALP FP,1428744861,41.554,42.694,43.169,43.581,43.739,43.887,44.051,44.209,44.328,44.442,44.559,44.668,44.762,44.875,44.972,45.049,45.124,45.181,45.263,45.331,45.398,45.456,45.516,45.578,45.651,45.714,45.78,45.831,45.894,45.962,46.013,46.064,46.134,46.183,46.25,46.3,46.354,46.41,46.456,46.502,46.548,46.605,46.651,46.699,46.74,46.778,46.82,46.855,46.899,46.932,46.974,47.029,47.071,47.115,47.153,47.197,47.244,47.287,47.334,47.379,47.428,47.476,47.523,47.556,47.596,47.65,47.704,47.765,47.819,47.867,47.929,47.978,48.031,48.095,48.155,48.215,48.294,48.329,48.406,48.457,48.516,48.578,48.642,48.727,48.817,48.921,48.995,49.103,49.178,49.253,49.342,49.429,49.514,49.645,49.786,49.97,50.187,50.461,50.766,51.62,53.52
990,990,GRN FP,1292309017,8.115,8.592,8.763,8.882,9.003,9.074,9.136,9.203,9.264,9.331,9.379,9.436,9.495,9.534,9.58,9.619,9.661,9.702,9.744,9.768,9.808,9.833,9.863,9.887,9.918,9.948,9.982,10.006,10.038,10.057,10.072,10.098,10.127,10.152,10.177,10.197,10.219,10.24,10.262,10.279,10.304,10.322,10.343,10.366,10.39,10.409,10.429,10.455,10.478,10.504,10.532,10.559,10.586,10.607,10.626,10.65,10.674,10.703,10.728,10.745,10.772,10.792,10.806,10.829,10.849,10.872,10.89,10.911,10.938,10.966,10.997,11.026,11.054,11.088,11.125,11.148,11.182,11.203,11.228,11.251,11.282,11.308,11.342,11.374,11.421,11.444,11.474,11.501,11.541,11.592,11.641,11.701,11.761,11.833,11.907,11.999,12.112,12.232,12.456,12.661,13.024
990,990,LNP FP,11058871,28.397,30.533,31.196,31.641,31.934,32.126,32.289,32.49,32.652,32.815,32.956,33.072,33.176,33.277,33.371,33.454,33.547,33.609,33.687,33.758,33.829,33.895,33.95,34.004,34.065,34.124,34.175,34.225,34.293,34.355,34.413,34.47,34.521,34.573,34.64,34.691,34.75,34.795,34.857,34.92,34.993,35.058,35.113,35.163,35.206,35.249,35.323,35.382,35.437,35.51,35.555,35.605,35.648,35.688,35.74,35.784,35.835,35.887,35.93,35.997,36.057,36.092,36.156,36.219,36.274,36.341,36.396,36.461,36.504,36.579,36.632,36.692,36.743,36.8,36.876,36.937,37.003,37.057,37.156,37.224,37.283,37.369,37.45,37.505,37.588,37.673,37.769,37.871,37.961,38.044,38.167,38.297,38.463,38.618,38.801,38.997,39.259,39.645,39.995,40.462,42.838
990,990,OTH FP,1895171793,1.148,3.177,3.76,4.028,4.195,4.328,4.44,4.531,4.632,4.695,4.752,4.847,4.924,4.982,5.056,5.114,5.174,5.228,5.276,5.329,5.385,5.435,5.491,5.535,5.579,5.618,5.652,5.704,5.743,5.794,5.836,5.884,5.922,5.965,5.999,6.042,6.087,6.148,6.191,6.228,6.277,6.321,6.361,6.395,6.431,6.476,6.508,6.545,6.59,6.641,6.676,6.709,6.743,6.778,6.814,6.848,6.878,6.919,6.952,6.979,7.017,7.061,7.112,7.148,7.195,7.238,7.281,7.317,7.361,7.399,7.448,7.503,7.548,7.588,7.632,7.68,7.712,7.761,7.808,7.846,7.891,7.923,7.994,8.052,8.098,8.178,8.25,8.309,8.373,8.46,8.54,8.637,8.749,8.844,8.972,9.15,9.448,9.616,10.102,10.628,11.275
946,955,#COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,955,@TPP,1602846096,54.494,56.02,56.443,56.762,56.996,57.146,57.287,57.417,57.531,57.62,57.718,57.799,57.862,57.947,58.005,58.059,58.111,58.178,58.23,58.283,58.345,58.408,58.464,58.507,58.569,58.622,58.661,58.711,58.752,58.795,58.83,58.867,58.912,58.951,58.984,59.013,59.052,59.085,59.116,59.156,59.198,59.236,59.268,59.3,59.345,59.388,59.422,59.456,59.492,59.535,59.564,59.593,59.622,59.659,59.698,59.743,59.772,59.81,59.844,59.888,59.927,59.966,60.012,60.057,60.092,60.126,60.166,60.218,60.255,60.305,60.355,60.407,60.457,60.5,60.55,60.594,60.632,60.681,60.735,60.783,60.83,60.881,60.931,60.978,61.03,61.088,61.157,61.229,61.303,61.376,61.453,61.533,61.614,61.721,61.81,61.958,62.119,62.265,62.564,62.947,63.833
946,955,ALP FP,1636092902,44.83,46.167,46.644,46.914,47.093,47.299,47.491,47.595,47.732,47.834,47.932,48.021,48.088,48.166,48.251,48.346,48.443,48.511,48.563,48.62,48.682,48.736,48.8,48.837,48.884,48.929,48.987,49.028,49.078,49.123,49.17,49.224,49.264,49.304,49.349,49.395,49.444,49.484,49.526,49.573,49.607,49.64,49.675,49.709,49.745,49.777,49.814,49.851,49.883,49.92,49.954,49.992,50.024,50.052,50.083,50.117,50.168,50.217,50.248,50.29,50.334,50.377,50.408,50.449,50.483,50.533,50.577,50.617,50.658,50.694,50.736,50.777,50.813,50.869,50.913,50.957,50.996,51.045,51.096,51.143,51.195,51.244,51.305,51.366,51.433,51.497,51.56,51.612,51.676,51.747,51.819,51.921,52.027,52.14,52.265,52.407,52.608,52.84,53.15,53.583,54.786
946,955,GRN FP,998634635,5.052,5.759,6.008,6.165,6.27,6.339,6.392,6.445,6.501,6.553,6.602,6.654,6.7,6.741,6.773,6.815,6.846,6.868,6.893,6.923,6.944,6.97,7.002,7.025,7.05,7.077,7.1,7.123,7.146,7.166,7.185,7.203,7.229,7.258,7.284,7.311,7.329,7.353,7.376,7.401,7.418,7.444,7.464,7.481,7.502,7.524,7.544,7.566,7.587,7.619,7.647,7.671,7.683,7.697,7.715,7.737,7.765,7.79,7.809,7.829,7.848,7.867,7.888,7.905,7.926,7.956,7.99,8.012,8.028,8.053,8.073,8.095,8.118,8.149,8.169,8.201,8.227,8.259,8.295,8.313,8.338,8.371,8.406,8.437,8.476,8.521,8.562,8.601,8.631,8.681,8.73,8.777,8.829,8.893,8.956,9.029,9.122,9.22,9.334,9.515,10.158
946,955,LNP FP,1391254629,31.195,31.849,32.224,32.459,32.638,32.807,32.903,32.999,33.092,33.177,33.227,33.296,33.35,33.415,33.482,33.557,33.621,33.674,33.731,33.789,33.849,33.886,33.93,33.975,34.024,34.075,34.111,34.149,34.199,34.25,34.305,34.353,34.392,34.431,34.481,34.518,34.551,34.588,34.62,34.653,34.693,34.742,34.781,34.814,34.862,34.894,34.927,34.958,35.002,35.041,35.068,35.111,35.167,35.201,35.234,35.275,35.307,35.357,35.402,35.445,35.477,35.505,35.545,35.574,35.61,35.654,35.688,35.724,35.767,35.803,35.835,35.876,35.911,35.948,36.0,36.049,36.093,36.141,36.207,36.263,36.306,36.351,36.407,36.46,36.521,36.585,36.657,36.723,36.81,36.878,36.976,37.075,37.154,37.256,37.368,37.534,37.694,37.96,38.253,38.741,40.231
946,955,OTH FP,2003750671,4.01,5.069,5.486,5.665,5.845,5.953,6.087,6.211,6.298,6.364,6.422,6.485,6.525,6.574,6.619,6.666,6.731,6.774,6.84,6.892,6.932,6.973,7.018,7.054,7.103,7.147,7.174,7.198,7.234,7.273,7.305,7.337,7.373,7.406,7.441,7.48,7.51,7.546,7.578,7.6,7.632,7.669,7.705,7.735,7.761,7.793,7.817,7.846,7.88,7.919,7.959,7.985,8.012,8.044,8.08,8.112,8.143,8.176,8.213,8.239,8.277,8.308,8.348,8.386,8.424,8.468,8.503,8.538,8.589,8.636,8.685,8.729,8.776,8.824,8.872,8.913,8.951,9.0,9.044,9.091,9.143,9.202,9.245,9.305,9.361,9.439,9.505,9.56,9.641,9.71,9.783,9.86,9.932,10.002,10.131,10.227,10.383,10.527,10.744,11.195,12.206
903,903,#COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,903,@TPP,2034089975,57.895,58.561,58.896,59.047,59.175,59.275,59.379,59.464,59.534,59.613,59.67,59.726,59.776,59.814,59.868,59.902,59.942,59.983,60.022,60.065,60.118,60.162,60.205,60.246,60.278,60.308,60.344,60.374,60.408,60.432,60.463,60.489,60.519,60.557,60.587,60.612,60.644,60.671,60.691,60.724,60.758,60.796,60.827,60.848,60.877,60.902,60.929,60.959,60.977,60.996,61.024,61.058,61.084,61.117,61.145,61.167,61.189,61.224,61.262,61.285,61.304,61.331,61.354,61.383,61.419,61.446,61.48,61.505,61.533,61.565,61.592,61.62,61.647,61.679,61.716,61.747,61.785,61.813,61.842,61.872,61.919,61.962,62.007,62.052,62.082,62.115,62.165,62.219,62.261,62.325,62.37,62.418,62.484,62.567,62.65,62.737,62.88,62.994,63.153,63.499,64.167
903,903,ALP FP,989799998,46.943,48.094,48.34,48.548,48.759,48.879,48.985,49.074,49.156,49.23,49.293,49.371,49.441,49.514,49.568,49.621,49.68,49.745,49.798,49.842,49.885,49.937,50.003,50.047,50.089,50.124,50.164,50.207,50.245,50.269,50.301,50.339,50.369,50.407,50.451,50.48,50.514,50.538,50.58,50.626,50.659,50.69,50.721,50.75,50.782,50.806,50.83,50.856,50.876,50.907,50.934,50.957,50.993,51.026,51.057,51.084,51.12,51.146,51.176,51.208,51.237,51.27,51.299,51.326,51.363,51.385,51.418,51.451,51.481,51.528,51.565,51.596,51.621,51.659,51.699,51.737,51.775,51.818,51.853,51.901,51.951,51.999,52.044,52.084,52.146,52.192,52.259,52.315,52.376,52.478,52.544,52.607,52.704,52.777,52.915,53.021,53.122,53.325,53.543,53.858,54.423
903,903,GRN FP,1671589339,5.33,5.856,6.053,6.194,6.284,6.392,6.471,6.535,6.59,6.646,6.682,6.724,6.763,6.796,6.829,6.864,6.894,6.923,6.956,6.993,7.016,7.045,7.083,7.109,7.145,7.17,7.198,7.223,7.243,7.266,7.285,7.304,7.334,7.354,7.374,7.395,7.417,7.439,7.457,7.483,7.502,7.521,7.538,7.564,7.585,7.607,7.627,7.652,7.67,7.69,7.712,7.73,7.753,7.773,7.796,7.81,7.829,7.847,7.869,7.892,7.91,7.932,7.952,7.974,7.996,8.017,8.035,8.056,8.082,8.102,8.13,8.154,8.173,8.196,8.213,8.238,8.268,8.29,8.325,8.362,8.38,8.414,8.438,8.465,8.488,8.517,8.541,8.578,8.607,8.664,8.717,8.768,8.81,8.873,8.948,9.035,9.124,9.237,9.394,9.659,10.199
903,903,LNP FP,314179164,30.049,30.94,31.247,31.475,31.606,31.716,31.824,31.926,32.004,32.078,32.155,32.234,32.288,32.351,32.405,32.458,32.51,32.562,32.594,32.626,32.671,32.715,32.756,32.789,32.828,32.859,32.898,32.932,32.966,33.002,33.022,33.048,33.076,33.099,33.134,33.17,33.2,33.231,33.265,33.29,33.319,33.345,33.378,33.407,33.437,33.462,33.482,33.504,33.529,33.559,33.588,33.609,33.633,33.654,33.677,33.705,33.734,33.765,33.787,33.81,33.835,33.866,33.899,33.924,33.96,33.981,34.015,34.058,34.078,34.106,34.128,34.164,34.192,34.218,34.254,34.285,34.322,34.354,34.387,34.439,34.476,34.511,34.555,34.598,34.638,34.686,34.734,34.79,34.847,34.91,34.97,35.039,35.119,35.209,35.284,35.388,35.478,35.603,35.817,36.108,36.851
903,903,OTH FP,1612241244,4.173,4.876,5.13,5.322,5.501,5.6,5.694,5.764,5.832,5.885,5.949,6.003,6.05,6.104,6.148,6.193,6.238,6.269,6.312,6.361,6.402,6.433,6.466,6.501,6.53,6.569,6.601,6.634,6.66,6.689,6.716,6.746,6.772,6.801,6.832,6.866,6.902,6.929,6.957,6.977,7.007,7.026,7.051,7.076,7.101,7.131,7.161,7.19,7.216,7.242,7.279,7.303,7.327,7.352,7.378,7.414,7.439,7.469,7.494,7.524,7.557,7.594,7.626,7.649,7.676,7.703,7.723,7.755,7.783,7.81,7.84,7.87,7.904,7.943,7.985,8.018,8.047,8.088,8.116,8.157,8.195,8.226,8.263,8.307,8.358,8.401,8.46,8.521,8.558,8.604,8.668,8.713,8.763,8.82,8.907,8.99,9.094,9.221,9.4,9.637,10.426
861,863,#COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,863,@TPP,1943353042,57.94,58.793,59.166,59.35,59.532,59.622,59.739,59.834,59.884,59.93,59.988,60.039,60.105,60.162,60.207,60.246,60.296,60.335,60.361,60.398,60.429,60.476,60.514,60.548,60.575,60.608,60.632,60.667,60.694,60.722,60.753,60.792,60.816,60.847,60.878,60.905,60.935,60.957,60.982,61.01,61.031,61.054,61.089,61.119,61.142,61.165,61.187,61.208,61.227,61.254,61.274,61.296,61.322,61.344,61.364,61.389,61.408,61.433,61.461,61.486,61.51,61.535,61.559,61.587,61.609,61.639,61.665,61.692,61.716,61.742,61.762,61.792,61.819,61.839,61.871,61.897,61.924,61.965,62.0,62.035,62.079,62.115,62.16,62.199,62.232,62.265,62.312,62.347,62.4,62.443,62.503,62.556,62.615,62.686,62.757,62.832,62.946,63.089,63.261,63.613,64.15
861,863,ALP FP,1559280032,48.213,48.787,49.094,49.305,49.454,49.549,49.645,49.718,49.781,49.849,49.916,49.98,50.04,50.1,50.136,50.2,50.249,50.302,50.335,50.373,50.41,50.45,50.48,50.511,50.545,50.575,50.614,50.648,50.683,50.716,50.75,50.781,50.813,50.839,50.871,50.901,50.936,50.961,50.986,51.01,51.044,51.071,51.096,51.13,51.154,51.174,51.197,51.23,51.267,51.298,51.32,51.343,51.367,51.394,51.42,51.445,51.472,51.503,51.528,51.561,51.594,51.623,51.649,51.681,51.703,51.737,51.752,51.78,51.814,51.838,51.864,51.902,51.933,51.97,52.017,52.059,52.086,52.116,52.161,52.206,52.234,52.28,52.322,52.357,52.402,52.442,52.472,52.521,52.586,52.639,52.701,52.779,52.855,52.952,53.022,53.108,53.256,53.406,53.582,53.934,54.804
861,863,GRN FP,1460792021,6.059,6.657,6.822,6.938,7.022,7.095,7.167,7.223,7.278,7.323,7.372,7.415,7.462,7.486,7.516,7.555,7.587,7.629,7.657,7.68,7.703,7.723,7.747,7.774,7.802,7.82,7.844,7.867,7.886,7.909,7.935,7.956,7.977,7.999,8.02,8.042,8.06,8.076,8.092,8.11,8.125,8.144,8.163,8.184,8.201,8.216,8.23,8.247,8.262,8.279,8.298,8.319,8.333,8.352,8.369,8.389,8.408,8.425,8.436,8.452,8.471,8.492,8.518,8.538,8.557,8.574,8.589,8.611,8.626,8.65,8.671,8.692,8.715,8.736,8.756,8.778,8.806,8.829,8.848,8.874,8.894,8.913,8.941,8.967,8.995,9.028,9.062,9.085,9.116,9.154,9.199,9.244,9.292,9.346,9.405,9.459,9.512,9.587,9.698,9.92,10.538
861,863,LNP FP,1653016641,30.515,31.021,31.263,31.433,31.561,31.692,31.771,31.867,31.933,32.001,32.06,32.116,32.158,32.205,32.254,32.288,32.322,32.356,32.397,32.435,32.477,32.517,32.552,32.587,32.617,32.658,32.691,32.717,32.751,32.778,32.811,32.838,32.867,32.889,32.919,32.942,32.97,33.001,33.027,33.049,33.072,33.101,33.132,33.153,33.188,33.211,33.235,33.253,33.276,33.302,33.331,33.358,33.383,33.409,33.433,33.464,33.493,33.515,33.547,33.573,33.596,33.619,33.643,33.666,33.69,33.716,33.744,33.778,33.806,33.833,33.857,33.887,33.911,33.935,33.962,33.993,34.035,34.067,34.101,34.128,34.165,34.192,34.224,34.269,34.315,34.363,34.403,34.462,34.515,34.572,34.628,34.673,34.72,34.791,34.876,34.969,35.077,35.227,35.401,35.711,36.384
