ScheduledCutoffDays,PollTrendEndDays,Party,StanSeed,0%,1%,2%,3%,4%,5%,6%,7%,8%,9%,10%,11%,12%,13%,14%,15%,16%,17%,18%,19%,20%,21%,22%,23%,24%,25%,26%,27%,28%,29%,30%,31%,32%,33%,34%,35%,36%,37%,38%,39%,40%,41%,42%,43%,44%,45%,46%,47%,48%,49%,50%,51%,52%,53%,54%,55%,56%,57%,58%,59%,60%,61%,62%,63%,64%,65%,66%,67%,68%,69%,70%,71%,72%,73%,74%,75%,76%,77%,78%,79%,80%,81%,82%,83%,84%,85%,86%,87%,88%,89%,90%,91%,92%,93%,94%,95%,96%,97%,98%,99%,100%
1035,1046,#COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,1046,@TPP,283845887,52.991,54.06,54.522,54.754,54.883,55.025,55.124,55.218,55.295,55.384,55.455,55.536,55.588,55.651,55.711,55.759,55.83,55.888,55.928,55.966,56.02,56.057,56.09,56.137,56.179,56.222,56.262,56.307,56.341,56.384,56.438,56.478,56.512,56.548,56.583,56.618,56.653,56.688,56.719,56.751,56.788,56.815,56.856,56.895,56.936,56.97,57.0,57.031,57.07,57.102,57.144,57.176,57.205,57.24,57.275,57.305,57.332,57.361,57.389,57.418,57.454,57.483,57.519,57.552,57.576,57.602,57.63,57.655,57.684,57.723,57.753,57.781,57.817,57.859,57.892,57.937,57.976,58.018,58.067,58.116,58.163,58.209,58.25,58.3,58.363,58.416,58.47,58.532,58.597,58.658,58.729,58.809,58.876,58.934,59.029,59.128,59.234,59.397,59.59,59.988,60.798
1035,1046,ALP FP,971358201,47.132,48.163,48.598,48.821,49.063,49.189,49.328,49.434,49.528,49.629,49.712,49.81,49.888,49.954,50.013,50.066,50.118,50.184,50.237,50.277,50.327,50.371,50.417,50.463,50.509,50.559,50.597,50.643,50.68,50.711,50.748,50.789,50.823,50.858,50.914,50.94,50.984,51.027,51.052,51.087,51.12,51.145,51.184,51.222,51.249,51.274,51.314,51.362,51.399,51.437,51.468,51.506,51.533,51.565,51.59,51.616,51.642,51.68,51.713,51.742,51.777,51.804,51.857,51.894,51.923,51.952,51.999,52.044,52.081,52.123,52.156,52.192,52.237,52.279,52.322,52.365,52.4,52.447,52.489,52.541,52.59,52.646,52.698,52.754,52.809,52.856,52.928,52.985,53.062,53.117,53.2,53.291,53.392,53.494,53.604,53.746,53.878,54.04,54.284,54.626,56.0
1035,1046,GRN FP,1668660570,0.112,0.19,0.242,0.279,0.302,0.334,0.354,0.371,0.393,0.411,0.428,0.448,0.467,0.48,0.502,0.537,0.566,0.599,0.625,0.654,0.677,0.701,0.726,0.744,0.768,0.795,0.817,0.844,0.867,0.887,0.905,0.926,0.942,0.969,0.986,1.004,1.024,1.04,1.058,1.075,1.093,1.114,1.133,1.16,1.177,1.193,1.212,1.228,1.248,1.264,1.288,1.307,1.33,1.348,1.365,1.386,1.405,1.428,1.451,1.473,1.497,1.526,1.539,1.561,1.58,1.605,1.626,1.646,1.668,1.693,1.716,1.742,1.764,1.788,1.821,1.838,1.859,1.882,1.909,1.933,1.958,1.986,2.013,2.052,2.086,2.113,2.14,2.176,2.196,2.23,2.269,2.309,2.355,2.409,2.458,2.514,2.601,2.716,2.863,3.176,3.78
1035,1046,LNP FP,306058723,35.368,36.619,37.028,37.26,37.47,37.617,37.746,37.881,37.967,38.04,38.125,38.206,38.272,38.335,38.401,38.473,38.542,38.612,38.655,38.703,38.749,38.808,38.864,38.913,38.953,38.99,39.036,39.081,39.115,39.165,39.211,39.244,39.284,39.322,39.362,39.396,39.433,39.473,39.497,39.539,39.57,39.596,39.64,39.677,39.712,39.758,39.788,39.821,39.856,39.887,39.919,39.949,39.981,40.027,40.06,40.099,40.133,40.168,40.2,40.237,40.276,40.308,40.331,40.363,40.392,40.427,40.476,40.511,40.534,40.58,40.621,40.66,40.703,40.737,40.799,40.843,40.887,40.932,40.975,41.026,41.081,41.123,41.184,41.252,41.309,41.384,41.447,41.504,41.59,41.642,41.728,41.838,41.966,42.065,42.176,42.285,42.416,42.599,42.878,43.197,44.262
1035,1046,OTH FP,634996470,2.892,4.12,4.534,4.76,4.906,5.062,5.186,5.296,5.387,5.452,5.537,5.616,5.69,5.768,5.817,5.892,5.956,6.006,6.05,6.095,6.146,6.183,6.224,6.274,6.307,6.349,6.386,6.429,6.473,6.516,6.561,6.605,6.648,6.681,6.716,6.74,6.772,6.822,6.857,6.892,6.937,6.981,7.016,7.044,7.074,7.109,7.138,7.178,7.213,7.245,7.279,7.316,7.354,7.399,7.423,7.452,7.496,7.523,7.549,7.581,7.616,7.648,7.685,7.724,7.757,7.793,7.833,7.871,7.9,7.945,7.981,8.01,8.042,8.076,8.117,8.155,8.191,8.248,8.288,8.324,8.372,8.419,8.474,8.535,8.599,8.652,8.72,8.772,8.837,8.901,8.964,9.027,9.131,9.219,9.308,9.429,9.579,9.709,9.959,10.308,11.721
990,990,#COMPLETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,990,@TPP,1036960374,53.931,54.642,54.948,55.112,55.276,55.393,55.475,55.595,55.653,55.722,55.784,55.849,55.903,55.957,55.998,56.032,56.088,56.138,56.181,56.225,56.27,56.305,56.341,56.378,56.409,56.451,56.488,56.515,56.551,56.587,56.624,56.65,56.676,56.705,56.737,56.767,56.798,56.821,56.848,56.88,56.909,56.936,56.96,56.992,57.023,57.052,57.081,57.102,57.128,57.16,57.187,57.212,57.237,57.256,57.285,57.311,57.337,57.36,57.385,57.413,57.437,57.469,57.494,57.526,57.549,57.577,57.61,57.635,57.662,57.695,57.737,57.762,57.806,57.837,57.873,57.906,57.931,57.968,58.0,58.041,58.076,58.113,58.157,58.192,58.24,58.277,58.347,58.394,58.446,58.501,58.566,58.619,58.703,58.785,58.863,58.948,59.06,59.188,59.363,59.663,60.973
990,990,ALP FP,1964581494,47.191,48.269,48.628,48.808,48.933,49.044,49.119,49.216,49.304,49.359,49.435,49.487,49.541,49.587,49.638,49.697,49.756,49.81,49.855,49.888,49.934,49.969,50.008,50.056,50.094,50.133,50.168,50.212,50.25,50.281,50.327,50.36,50.39,50.429,50.467,50.497,50.523,50.552,50.581,50.608,50.636,50.664,50.696,50.731,50.766,50.8,50.826,50.855,50.878,50.906,50.929,50.961,50.996,51.024,51.059,51.087,51.119,51.153,51.179,51.207,51.241,51.273,51.302,51.325,51.362,51.396,51.421,51.448,51.484,51.528,51.562,51.599,51.637,51.661,51.704,51.741,51.772,51.81,51.839,51.87,51.904,51.938,51.984,52.019,52.065,52.109,52.158,52.218,52.262,52.319,52.385,52.451,52.54,52.615,52.725,52.834,52.979,53.123,53.366,53.646,54.605
