schema_version,record_type,election,party,pollster,weighted_abs_error,error_weight,final_trend_median,new_house_effect_median,recent_poll_count
1,leave_one_out,2017qld,@TPP,Essential,1.5203275824408713,15.739274804085643,,,
1,leave_one_out,2017qld,@TPP,Galaxy,1.2806919618963535,10.718769628177796,,,
1,leave_one_out,2017qld,@TPP,Newspoll2,0.87753856943988806,5.3147052182351837,,,
1,leave_one_out,2017qld,@TPP,ReachTEL,1.678250041715418,4.2132326749522058,,,
1,leave_one_out,2017qld,@TPP,SMS Morgan,1.7094429444116672,8.6714353736693308,,,
1,leave_one_out,2017qld,ALP FP,Essential,1.3757351984863668,16.781873437733474,,,
1,leave_one_out,2017qld,ALP FP,Galaxy,1.2288987714297184,12.210387492212613,,,
1,leave_one_out,2017qld,ALP FP,Newspoll2,0.89644446770788511,5.2798378030779292,,,
1,leave_one_out,2017qld,ALP FP,ReachTEL,0.89332259763579136,4.7876199240920032,,,
1,leave_one_out,2017qld,ALP FP,SMS Morgan,1.7464426556433377,9.3166883606310655,,,
1,leave_one_out,2017qld,GRN FP,Essential,1.4265071134437843,14.713306979998654,,,
1,leave_one_out,2017qld,GRN FP,Galaxy,0.74556211072181044,10.085710974245657,,,
1,leave_one_out,2017qld,GRN FP,Newspoll2,0.69150591418528895,4.4062222489954426,,,
1,leave_one_out,2017qld,GRN FP,ReachTEL,1.0495445157717374,4.7454611970320233,,,
1,leave_one_out,2017qld,GRN FP,SMS Morgan,1.2061373591698914,7.989604418435623,,,
1,leave_one_out,2017qld,KAP FP,Essential,0.81349192501398759,8.0421413968207904,,,
1,leave_one_out,2017qld,KAP FP,Galaxy,0.40994008303185453,1.8185615832125159,,,
1,leave_one_out,2017qld,KAP FP,SMS Morgan,0.54398010158930088,6.5817828405430197,,,
1,leave_one_out,2017qld,LNP FP,Essential,1.9003477728220579,15.056929300929086,,,
1,leave_one_out,2017qld,LNP FP,Galaxy,1.6324942739552788,10.63670193463563,,,
1,leave_one_out,2017qld,LNP FP,Newspoll2,1.355834846721744,5.1260434145605727,,,
1,leave_one_out,2017qld,LNP FP,ReachTEL,2.8526684198554535,4.5231578501028444,,,
1,leave_one_out,2017qld,LNP FP,SMS Morgan,1.6343515363117209,9.2899710828548194,,,
1,leave_one_out,2017qld,ONP FP,Essential,0.82488345860652379,7.3594838889013223,,,
1,leave_one_out,2017qld,ONP FP,Galaxy,2.7713309981517522,5.3116397503312909,,,
1,leave_one_out,2017qld,ONP FP,Newspoll2,0.53924759383112353,2.9272178600700185,,,
1,leave_one_out,2017qld,ONP FP,ReachTEL,1.6875116010429199,3.100437873788541,,,
1,leave_one_out,2017qld,ONP FP,SMS Morgan,1.7998552079970658,1.3630650115754377,,,
1,leave_one_out,2017qld,OTH FP,Essential,1.6356945880884004,15.577901031865881,,,
1,leave_one_out,2017qld,OTH FP,Galaxy,1.4544831835717802,11.939939722436195,,,
1,leave_one_out,2017qld,OTH FP,Newspoll2,1.1865617229862857,4.8748941736274176,,,
1,leave_one_out,2017qld,OTH FP,ReachTEL,4.2627450373391698,4.3275468441757088,,,
1,leave_one_out,2017qld,OTH FP,SMS Morgan,1.1122436154624824,9.4509109718299555,,,
