schema_version,record_type,election,party,pollster,weighted_abs_error,error_weight,final_trend_median,new_house_effect_median,recent_poll_count
1,bias_trend,2002sa,DEM FP,,,,9.1329999999999991,,
1,bias_pollster,2002sa,DEM FP,Advertiser,,,,-0.13900000000000001,3
1,bias_pollster,2002sa,DEM FP,F2F Morgan,,,,-0.125,3
1,bias_pollster,2002sa,DEM FP,Morgan Phone,,,,0.247,2
1,bias_pollster,2002sa,DEM FP,Newspoll,,,,-1.081,4
1,bias_pollster,2002sa,DEM FP,Sunday Mail,,,,1.0449999999999999,1
1,bias_trend,2002sa,FF FP,,,,2.109,,
1,bias_pollster,2002sa,FF FP,Advertiser,,,,0,1
1,bias_trend,2002sa,OTH FP,,,,18.126999999999999,,
1,bias_pollster,2002sa,OTH FP,Advertiser,,,,0.097000000000000003,3
1,bias_pollster,2002sa,OTH FP,F2F Morgan,,,,0.311,3
1,bias_pollster,2002sa,OTH FP,Morgan Phone,,,,0.72899999999999998,2
1,bias_pollster,2002sa,OTH FP,Newspoll,,,,-1.508,4
1,bias_pollster,2002sa,OTH FP,Sunday Mail,,,,0.183,1
1,bias_trend,2002sa,LNP FP,,,,42.097999999999999,,
1,bias_pollster,2002sa,LNP FP,Advertiser,,,,0.29499999999999998,3
1,bias_pollster,2002sa,LNP FP,F2F Morgan,,,,-1.163,3
1,bias_pollster,2002sa,LNP FP,Morgan Phone,,,,-0.48999999999999999,2
1,bias_pollster,2002sa,LNP FP,Newspoll,,,,1.5109999999999999,4
1,bias_pollster,2002sa,LNP FP,Sunday Mail,,,,-0.10299999999999999,1
1,bias_trend,2002sa,ALP FP,,,,36.517000000000003,,
1,bias_pollster,2002sa,ALP FP,Advertiser,,,,-0.033000000000000002,3
1,bias_pollster,2002sa,ALP FP,F2F Morgan,,,,0.51400000000000001,3
1,bias_pollster,2002sa,ALP FP,Morgan Phone,,,,-0.246,2
1,bias_pollster,2002sa,ALP FP,Newspoll,,,,0.158,4
1,bias_pollster,2002sa,ALP FP,Sunday Mail,,,,-0.33100000000000002,1
1,bias_trend,2002sa,@TPP,,,,48.712000000000003,,
1,bias_pollster,2002sa,@TPP,Advertiser,,,,-0.13100000000000001,3
1,bias_pollster,2002sa,@TPP,F2F Morgan,,,,0.96399999999999997,3
1,bias_pollster,2002sa,@TPP,Morgan Phone,,,,0.108,2
1,bias_pollster,2002sa,@TPP,Newspoll,,,,-0.74399999999999999,4
1,bias_pollster,2002sa,@TPP,Sunday Mail,,,,-0.16200000000000001,1
