schema_version,record_type,election,party,pollster,weighted_abs_error,error_weight,final_trend_median,new_house_effect_median,recent_poll_count
1,bias_trend,2022sa,GRN FP,,,,9.5860000000000003,,
1,bias_pollster,2022sa,GRN FP,Dynata,,,,-0.311,1
1,bias_pollster,2022sa,GRN FP,Galaxy,,,,0.23000000000000001,1
1,bias_pollster,2022sa,GRN FP,Newspoll2,,,,0.075999999999999998,2
1,bias_trend,2022sa,OTH FP,,,,13.99,,
1,bias_pollster,2022sa,OTH FP,Dynata,,,,1.0469999999999999,1
1,bias_pollster,2022sa,OTH FP,Galaxy,,,,-0.17299999999999999,1
1,bias_pollster,2022sa,OTH FP,Newspoll2,,,,-0.83199999999999996,2
1,bias_trend,2022sa,LNP FP,,,,35.975000000000001,,
1,bias_pollster,2022sa,LNP FP,Dynata,,,,-0.20100000000000001,1
1,bias_pollster,2022sa,LNP FP,Galaxy,,,,-0.31900000000000001,1
1,bias_pollster,2022sa,LNP FP,Newspoll2,,,,0.61899999999999999,2
1,bias_trend,2022sa,ALP FP,,,,40.567,,
1,bias_pollster,2022sa,ALP FP,Dynata,,,,-0.23400000000000001,1
1,bias_pollster,2022sa,ALP FP,Galaxy,,,,0.17799999999999999,1
1,bias_pollster,2022sa,ALP FP,Newspoll2,,,,0.085000000000000006,2
1,bias_trend,2022sa,@TPP,,,,53.966999999999999,,
1,bias_pollster,2022sa,@TPP,Dynata,,,,-0.092999999999999999,1
1,bias_pollster,2022sa,@TPP,Galaxy,,,,0.24399999999999999,1
1,bias_pollster,2022sa,@TPP,Newspoll2,,,,-0.157,2
