schema_version,record_type,election,party,pollster,weighted_abs_error,error_weight,final_trend_median,new_house_effect_median,recent_poll_count
1,bias_trend,2001wa,GRN FP,,,,5.0069999999999997,,
1,bias_pollster,2001wa,GRN FP,F2F Morgan,,,,0.61299999999999999,2
1,bias_pollster,2001wa,GRN FP,Newspoll,,,,-0.18099999999999999,3
1,bias_pollster,2001wa,GRN FP,Westpoll,,,,-0.41099999999999998,4
1,bias_trend,2001wa,NAT FP,,,,2.2069999999999999,,
1,bias_pollster,2001wa,NAT FP,F2F Morgan,,,,-0.33700000000000002,2
1,bias_pollster,2001wa,NAT FP,Newspoll,,,,1.288,3
1,bias_pollster,2001wa,NAT FP,Westpoll,,,,-0.92000000000000004,4
1,bias_trend,2001wa,OTH FP,,,,15.744999999999999,,
1,bias_pollster,2001wa,OTH FP,F2F Morgan,,,,2.137,2
1,bias_pollster,2001wa,OTH FP,Newspoll,,,,0.127,3
1,bias_pollster,2001wa,OTH FP,Westpoll,,,,-2.3010000000000002,4
1,bias_trend,2001wa,LIB FP,,,,36.134,,
1,bias_pollster,2001wa,LIB FP,F2F Morgan,,,,-1.3200000000000001,2
1,bias_pollster,2001wa,LIB FP,Newspoll,,,,-0.24099999999999999,3
1,bias_pollster,2001wa,LIB FP,Westpoll,,,,1.6220000000000001,4
1,bias_trend,2001wa,ALP FP,,,,41.073,,
1,bias_pollster,2001wa,ALP FP,F2F Morgan,,,,-1.107,2
1,bias_pollster,2001wa,ALP FP,Newspoll,,,,-1.3500000000000001,3
1,bias_pollster,2001wa,ALP FP,Westpoll,,,,2.484,4
1,bias_trend,2001wa,@TPP,,,,51.299999999999997,,
1,bias_pollster,2001wa,@TPP,F2F Morgan,,,,0.24399999999999999,2
1,bias_pollster,2001wa,@TPP,Newspoll,,,,-1.006,3
1,bias_pollster,2001wa,@TPP,Westpoll,,,,0.72299999999999998,4
