schema_version,record_type,election,party,pollster,weighted_abs_error,error_weight,final_trend_median,new_house_effect_median,recent_poll_count
1,leave_one_out,2010vic,@TPP,Galaxy,0.80606269631048399,2.5165460414869907,,,
1,leave_one_out,2010vic,@TPP,Morgan Phone,3.0969717016833105,3.1261444244931837,,,
1,leave_one_out,2010vic,@TPP,Newspoll,1.7469075796315918,5.4510016569297157,,,
1,leave_one_out,2010vic,@TPP,Nielsen,1.5952823382688961,3.7856999354535548,,,
1,leave_one_out,2010vic,ALP FP,Galaxy,1.0912900830641892,2.6594562705547387,,,
1,leave_one_out,2010vic,ALP FP,Morgan Phone,2.812526180108637,3.4528755074301909,,,
1,leave_one_out,2010vic,ALP FP,Newspoll,1.4736449673913554,5.6446713285945895,,,
1,leave_one_out,2010vic,ALP FP,Nielsen,0.90854371067849982,4.2780322453074806,,,
1,leave_one_out,2010vic,GRN FP,Galaxy,0.36442061833241812,3,,,
1,leave_one_out,2010vic,GRN FP,Morgan Phone,0.63365525112588306,3.6994857650514392,,,
1,leave_one_out,2010vic,GRN FP,Newspoll,1.9751596401311498,5.3565366105544996,,,
1,leave_one_out,2010vic,GRN FP,Nielsen,1.2752838895375331,3.9968107911439321,,,
1,leave_one_out,2010vic,LNP FP,Galaxy,1.3588505095336798,2.3224078193897002,,,
1,leave_one_out,2010vic,LNP FP,Morgan Phone,2.5277430225737825,3.3058773393036223,,,
1,leave_one_out,2010vic,LNP FP,Newspoll,2.7772894321750901,4.8981210458348157,,,
1,leave_one_out,2010vic,LNP FP,Nielsen,1.9913765769881691,3.8007439034581862,,,
1,leave_one_out,2010vic,OTH FP,Galaxy,1.6177440652160737,2.3371675763859558,,,
1,leave_one_out,2010vic,OTH FP,Morgan Phone,1.7500761661565047,3.3805100789081415,,,
1,leave_one_out,2010vic,OTH FP,Newspoll,1.6855130626995984,5.1591858853346588,,,
1,leave_one_out,2010vic,OTH FP,Nielsen,0.9652675384838777,4.4102407233637226,,,
