schema_version,record_type,election,party,pollster,weighted_abs_error,error_weight,final_trend_median,new_house_effect_median,recent_poll_count
1,bias_trend,1992vic,OTH FP,,,,10.842000000000001,,
1,bias_pollster,1992vic,OTH FP,F2F Morgan,,,,-0.26500000000000001,0
1,bias_pollster,1992vic,OTH FP,Morgan Phone,,,,0.33800000000000002,1
1,bias_pollster,1992vic,OTH FP,Newspoll,,,,-3.9750000000000001,5
1,bias_pollster,1992vic,OTH FP,Saulwick,,,,3.8969999999999998,9
1,bias_trend,1992vic,LNP FP,,,,51.468000000000004,,
1,bias_pollster,1992vic,LNP FP,F2F Morgan,,,,-0.115,0
1,bias_pollster,1992vic,LNP FP,Morgan Phone,,,,-0.80300000000000005,1
1,bias_pollster,1992vic,LNP FP,Newspoll,,,,1.454,5
1,bias_pollster,1992vic,LNP FP,Saulwick,,,,-0.45600000000000002,9
1,bias_trend,1992vic,ALP FP,,,,37.802999999999997,,
1,bias_pollster,1992vic,ALP FP,F2F Morgan,,,,0.67100000000000004,0
1,bias_pollster,1992vic,ALP FP,Morgan Phone,,,,0.76100000000000001,1
1,bias_pollster,1992vic,ALP FP,Newspoll,,,,1.708,5
1,bias_pollster,1992vic,ALP FP,Saulwick,,,,-3.3860000000000001,9
1,bias_trend,1992vic,@TPP,,,,43.915999999999997,,
1,bias_pollster,1992vic,@TPP,F2F Morgan,,,,0.28699999999999998,0
1,bias_pollster,1992vic,@TPP,Morgan Phone,,,,0.626,1
1,bias_pollster,1992vic,@TPP,Newspoll,,,,0.088999999999999996,5
1,bias_pollster,1992vic,@TPP,Saulwick,,,,-1.1839999999999999,9
