schema_version,record_type,election,party,pollster,weighted_abs_error,error_weight,final_trend_median,new_house_effect_median,recent_poll_count
1,leave_one_out,2014vic,@TPP,Essential,1.4974934270489837,12.555001710224211,,,
1,leave_one_out,2014vic,@TPP,Galaxy,0.75556922155876427,4.107457646292441,,,
1,leave_one_out,2014vic,@TPP,Ipsos,1.1041452566433314,2.52516800863599,,,
1,leave_one_out,2014vic,@TPP,Morgan Phone,3.6587479424005642,1.1249349010224554,,,
1,leave_one_out,2014vic,@TPP,Newspoll,1.3533998583895288,9.1056543855269911,,,
1,leave_one_out,2014vic,@TPP,Nielsen,2.5060956019297356,3.931780289909546,,,
1,leave_one_out,2014vic,@TPP,ReachTEL,1.9516871519217915,6.0979007502563638,,,
1,leave_one_out,2014vic,@TPP,SMS Morgan,1.3905903676332707,4.7576414608791273,,,
1,leave_one_out,2014vic,ALP FP,Essential,1.1256660181354294,12.33607768360794,,,
1,leave_one_out,2014vic,ALP FP,Galaxy,0.76336726407682409,4.2900016523264766,,,
1,leave_one_out,2014vic,ALP FP,Ipsos,2.1225723594785477,2.5752640828618532,,,
1,leave_one_out,2014vic,ALP FP,Morgan Phone,4.4127303441159373,1.1249349010224554,,,
1,leave_one_out,2014vic,ALP FP,Newspoll,1.6183726995283172,7.8950023739709589,,,
1,leave_one_out,2014vic,ALP FP,Nielsen,2.5144406017823098,4.1702061147887761,,,
1,leave_one_out,2014vic,ALP FP,ReachTEL,1.5729904508217099,6.2355172512963746,,,
1,leave_one_out,2014vic,ALP FP,SMS Morgan,0.95564858475598213,5.2654333941459921,,,
1,leave_one_out,2014vic,GRN FP,Essential,1.6580409139926693,12.326347593033486,,,
1,leave_one_out,2014vic,GRN FP,Galaxy,1.0979963769460639,4.0493519254293435,,,
1,leave_one_out,2014vic,GRN FP,Ipsos,0.95063031774925089,2.7675973439122239,,,
1,leave_one_out,2014vic,GRN FP,Morgan Phone,3.0869566862678313,1.1249349010224554,,,
1,leave_one_out,2014vic,GRN FP,Newspoll,2.2137848869718573,7.7558365963739675,,,
1,leave_one_out,2014vic,GRN FP,Nielsen,0.64858214348840237,4.6204714588809335,,,
1,leave_one_out,2014vic,GRN FP,ReachTEL,0.98518983538292615,6.9252076184768212,,,
1,leave_one_out,2014vic,GRN FP,SMS Morgan,1.2620757273990968,5.2716856282504763,,,
1,leave_one_out,2014vic,LNP FP,Essential,1.7740667573219746,12.849883802681914,,,
1,leave_one_out,2014vic,LNP FP,Galaxy,0.79845102440451632,4.446550651032573,,,
1,leave_one_out,2014vic,LNP FP,Ipsos,0.29933710806425751,3,,,
1,leave_one_out,2014vic,LNP FP,Morgan Phone,3.3790237172114859,1.1249349010224554,,,
1,leave_one_out,2014vic,LNP FP,Newspoll,1.9239425384521025,8.718540584948169,,,
1,leave_one_out,2014vic,LNP FP,Nielsen,2.6775714667539487,4.0033312270168366,,,
1,leave_one_out,2014vic,LNP FP,ReachTEL,2.4962584223287232,6.3454928699545619,,,
1,leave_one_out,2014vic,LNP FP,SMS Morgan,1.8567155100586044,5.4371334471057766,,,
1,leave_one_out,2014vic,OTH FP,Essential,1.1354710285575318,13.566775375543942,,,
1,leave_one_out,2014vic,OTH FP,Galaxy,0.67259031464025321,4.8219661197760217,,,
1,leave_one_out,2014vic,OTH FP,Ipsos,1.985607029835478,2.2933723117780618,,,
1,leave_one_out,2014vic,OTH FP,Morgan Phone,1.873185699860993,1.1015929530296278,,,
1,leave_one_out,2014vic,OTH FP,Newspoll,1.4760970211025108,8.9627177195130141,,,
1,leave_one_out,2014vic,OTH FP,Nielsen,2.3341254282866259,3.681965652510697,,,
1,leave_one_out,2014vic,OTH FP,ReachTEL,1.9955111752917998,6.5141804040069902,,,
1,leave_one_out,2014vic,OTH FP,SMS Morgan,1.3300037467705828,5.3661089758214287,,,
