schema_version,record_type,election,party,pollster,weighted_abs_error,error_weight,final_trend_median,new_house_effect_median,recent_poll_count
1,leave_one_out,2026sa,@TPP,DemosAU,3.1365177827783013,1.5547085373874721,,,
1,leave_one_out,2026sa,@TPP,Fox & Hedgehog,0.57240228393874715,2.2276068832616174,,,
1,leave_one_out,2026sa,@TPP,Newspoll3,2.0902563574055648,1.5307351848024777,,,
1,leave_one_out,2026sa,@TPP,YouGov2,7.2860999247711087,0.96337262966344483,,,
1,leave_one_out,2026sa,ALP FP,DemosAU,4.6262441592357604,1.5290804765553969,,,
1,leave_one_out,2026sa,ALP FP,Fox & Hedgehog,1.0151788996308755,1.7714988162617613,,,
1,leave_one_out,2026sa,ALP FP,Newspoll3,2.4706141598824587,1.4534490117886243,,,
1,leave_one_out,2026sa,ALP FP,YouGov2,3.9886093341238231,1.6463860437797178,,,
1,leave_one_out,2026sa,GRN FP,DemosAU,0.71389379181835311,2.0617744483256288,,,
1,leave_one_out,2026sa,GRN FP,Fox & Hedgehog,0.37956096549210372,2.276149544907148,,,
1,leave_one_out,2026sa,GRN FP,Newspoll3,0.75001163662649084,2,,,
1,leave_one_out,2026sa,GRN FP,YouGov2,0.72745868368864897,1.7763873917370621,,,
1,leave_one_out,2026sa,LNP FP,DemosAU,2.2731734214288148,1.1410374209379879,,,
1,leave_one_out,2026sa,LNP FP,Fox & Hedgehog,0.072901739004996094,2.276149544907148,,,
1,leave_one_out,2026sa,LNP FP,Newspoll3,2.9036580736832818,1.4293486612897162,,,
1,leave_one_out,2026sa,LNP FP,YouGov2,5.8686820774540971,1.0666128511550701,,,
1,leave_one_out,2026sa,ONP FP,DemosAU,3.2457792696144807,1.3873885668440298,,,
1,leave_one_out,2026sa,ONP FP,Fox & Hedgehog,1.7805449157644095,1.8654150908365834,,,
1,leave_one_out,2026sa,ONP FP,Newspoll3,2.8011476137787557,1.4494946189308302,,,
1,leave_one_out,2026sa,ONP FP,YouGov2,0.70689208239832269,2,,,
1,leave_one_out,2026sa,OTH FP,DemosAU,4.7110523410273775,1.7271071477566919,,,
1,leave_one_out,2026sa,OTH FP,Fox & Hedgehog,0.59957268791361518,2.276149544907148,,,
1,leave_one_out,2026sa,OTH FP,Newspoll3,1.1084848903096862,1.8042645574007274,,,
1,leave_one_out,2026sa,OTH FP,YouGov2,2.1054272074816365,1.6039699159281648,,,
