schema_version,record_type,election,party,pollster,weighted_abs_error,error_weight,final_trend_median,new_house_effect_median,recent_poll_count
1,leave_one_out,2023nsw,@TPP,Freshwater,0.71707688111111578,2.7127704778440198,,,
1,leave_one_out,2023nsw,@TPP,Morgan multi-mode,1.6286627406237835,4.1420722776755214,,,
1,leave_one_out,2023nsw,@TPP,Newspoll2,1.7169078352731404,3.5082715090803647,,,
1,leave_one_out,2023nsw,@TPP,ResolvePM,7.7508332666435082,1.6691852880319158,,,
1,leave_one_out,2023nsw,@TPP,SMS Morgan,0.55666128604872256,2,,,
1,leave_one_out,2023nsw,ALP FP,Freshwater,2.8478281626553317,2.259459509180354,,,
1,leave_one_out,2023nsw,ALP FP,Morgan multi-mode,1.6523119526206307,4.0572661706424133,,,
1,leave_one_out,2023nsw,ALP FP,Newspoll2,2.0531420551448711,3.0320980056931552,,,
1,leave_one_out,2023nsw,ALP FP,ResolvePM,9.3001496607900105,1.1319191911996032,,,
1,leave_one_out,2023nsw,ALP FP,SMS Morgan,0.33637717165147052,2,,,
1,leave_one_out,2023nsw,GRN FP,Freshwater,0.6810692055039731,2.5882805079735718,,,
1,leave_one_out,2023nsw,GRN FP,Morgan multi-mode,1.6156101820377768,4.0917668132726686,,,
1,leave_one_out,2023nsw,GRN FP,Newspoll2,0.50510785050606044,3.7604680390739875,,,
1,leave_one_out,2023nsw,GRN FP,ResolvePM,1.2455541236366128,3.1400633519327363,,,
1,leave_one_out,2023nsw,GRN FP,SMS Morgan,2.6361668353748478,1.3199454334181233,,,
1,leave_one_out,2023nsw,LNP FP,Freshwater,0.7081874620502373,2.7845087176788317,,,
1,leave_one_out,2023nsw,LNP FP,Morgan multi-mode,2.1595746250950976,3.8642010990775701,,,
1,leave_one_out,2023nsw,LNP FP,Newspoll2,1.9163382595823373,3.1559081823770616,,,
1,leave_one_out,2023nsw,LNP FP,ResolvePM,2.6114650106728119,3.0425017551361111,,,
1,leave_one_out,2023nsw,LNP FP,SMS Morgan,0.99853137820907989,2,,,
1,leave_one_out,2023nsw,OTH FP,Freshwater,2.3150214867797252,2.4955288427053253,,,
1,leave_one_out,2023nsw,OTH FP,Morgan multi-mode,1.9640628348886282,4.231481616895211,,,
1,leave_one_out,2023nsw,OTH FP,Newspoll2,1.6400020983427457,2.9834815052982773,,,
1,leave_one_out,2023nsw,OTH FP,ResolvePM,1.521664439958188,2.993652452524366,,,
1,leave_one_out,2023nsw,OTH FP,SMS Morgan,3.7066925514462743,1.6395986378364573,,,
