schema_version,record_type,election,party,pollster,weighted_abs_error,error_weight,final_trend_median,new_house_effect_median,recent_poll_count
1,leave_one_out,1987fed,@TPP,F2F Morgan,1.155431461922968,40.490316262617981,,,
1,leave_one_out,1987fed,@TPP,Newspoll,1.4824867705601923,24.657286616189097,,,
1,leave_one_out,1987fed,ALP FP,F2F Morgan,1.2063313711404482,39.585094145386627,,,
1,leave_one_out,1987fed,ALP FP,Newspoll,1.4118751123509747,25.170571245285156,,,
1,leave_one_out,1987fed,DEM FP,F2F Morgan,0.92298371359112497,35.486263586550784,,,
1,leave_one_out,1987fed,DEM FP,Newspoll,1.0004489106019219,22.180817264737154,,,
1,leave_one_out,1987fed,LNP FP,F2F Morgan,1.2018839768538374,39.335972682370624,,,
1,leave_one_out,1987fed,LNP FP,Newspoll,1.5943255299379138,24.360155497295516,,,
1,leave_one_out,1987fed,OTH FP,F2F Morgan,0.6910070908728041,40.076838917743608,,,
1,leave_one_out,1987fed,OTH FP,Newspoll,0.84494771342956054,24.528816101924026,,,
