schema_version,record_type,election,party,pollster,weighted_abs_error,error_weight,final_trend_median,new_house_effect_median,recent_poll_count
1,bias_trend,2016fed,GRN FP,,,,11.462999999999999,,
1,bias_pollster,2016fed,GRN FP,Essential,,,,-1.5609999999999999,14
1,bias_pollster,2016fed,GRN FP,Galaxy,,,,-0.45100000000000001,3
1,bias_pollster,2016fed,GRN FP,Ipsos,,,,1.8069999999999999,8
1,bias_pollster,2016fed,GRN FP,Lonergan,,,,0.021999999999999999,1
1,bias_pollster,2016fed,GRN FP,Morgan Phone,,,,0.017999999999999999,0
1,bias_pollster,2016fed,GRN FP,Morgan multi-mode,,,,1.855,11
1,bias_pollster,2016fed,GRN FP,Newspoll,,,,0.112,0
1,bias_pollster,2016fed,GRN FP,Newspoll2,,,,-0.76700000000000002,12
1,bias_pollster,2016fed,GRN FP,Nielsen,,,,0.30099999999999999,0
1,bias_pollster,2016fed,GRN FP,ReachTEL,,,,-1.375,12
1,bias_trend,2016fed,UAP FP,,,,0.85999999999999999,,
1,bias_pollster,2016fed,UAP FP,Essential,,,,0.23200000000000001,11
1,bias_pollster,2016fed,UAP FP,Galaxy,,,,0.189,0
1,bias_pollster,2016fed,UAP FP,Ipsos,,,,-0.014999999999999999,0
1,bias_pollster,2016fed,UAP FP,Morgan Phone,,,,-0.13400000000000001,0
1,bias_pollster,2016fed,UAP FP,Morgan multi-mode,,,,-0.28499999999999998,12
1,bias_pollster,2016fed,UAP FP,Newspoll2,,,,0.095000000000000001,1
1,bias_pollster,2016fed,UAP FP,Nielsen,,,,-0.050999999999999997,0
1,bias_pollster,2016fed,UAP FP,ReachTEL,,,,-0.017999999999999999,2
1,bias_trend,2016fed,OTH FP,,,,12.218999999999999,,
1,bias_pollster,2016fed,OTH FP,Essential,,,,-0.97399999999999998,14
1,bias_pollster,2016fed,OTH FP,Galaxy,,,,-0.27300000000000002,3
1,bias_pollster,2016fed,OTH FP,Ipsos,,,,-0.627,8
1,bias_pollster,2016fed,OTH FP,Lonergan,,,,-0.309,1
1,bias_pollster,2016fed,OTH FP,Morgan Phone,,,,-0.11799999999999999,0
1,bias_pollster,2016fed,OTH FP,Morgan multi-mode,,,,2.7130000000000001,11
1,bias_pollster,2016fed,OTH FP,Newspoll,,,,0.13300000000000001,0
1,bias_pollster,2016fed,OTH FP,Newspoll2,,,,0.151,12
1,bias_pollster,2016fed,OTH FP,Nielsen,,,,-0.435,0
1,bias_pollster,2016fed,OTH FP,ReachTEL,,,,0.033000000000000002,12
1,bias_trend,2016fed,LNP FP,,,,41.941000000000003,,
1,bias_pollster,2016fed,LNP FP,Essential,,,,-0.38,14
1,bias_pollster,2016fed,LNP FP,Galaxy,,,,0.28999999999999998,3
1,bias_pollster,2016fed,LNP FP,Ipsos,,,,0.26800000000000002,8
1,bias_pollster,2016fed,LNP FP,Lonergan,,,,0.073999999999999996,1
1,bias_pollster,2016fed,LNP FP,Morgan Phone,,,,0.125,0
1,bias_pollster,2016fed,LNP FP,Morgan multi-mode,,,,-1.7170000000000001,11
1,bias_pollster,2016fed,LNP FP,Newspoll,,,,-0.185,0
1,bias_pollster,2016fed,LNP FP,Newspoll2,,,,-0.24199999999999999,12
1,bias_pollster,2016fed,LNP FP,Nielsen,,,,0.074999999999999997,0
1,bias_pollster,2016fed,LNP FP,ReachTEL,,,,1.607,12
1,bias_trend,2016fed,ALP FP,,,,33.975999999999999,,
1,bias_pollster,2016fed,ALP FP,Essential,,,,2.3330000000000002,14
1,bias_pollster,2016fed,ALP FP,Galaxy,,,,0.73199999999999998,3
1,bias_pollster,2016fed,ALP FP,Ipsos,,,,-1.012,8
1,bias_pollster,2016fed,ALP FP,Lonergan,,,,-0.021999999999999999,1
1,bias_pollster,2016fed,ALP FP,Morgan Phone,,,,-0.17799999999999999,0
1,bias_pollster,2016fed,ALP FP,Morgan multi-mode,,,,-2.6269999999999998,11
1,bias_pollster,2016fed,ALP FP,Newspoll,,,,-0.36199999999999999,0
1,bias_pollster,2016fed,ALP FP,Newspoll2,,,,1.1160000000000001,12
1,bias_pollster,2016fed,ALP FP,Nielsen,,,,-0.076999999999999999,0
1,bias_pollster,2016fed,ALP FP,ReachTEL,,,,0.182,12
1,bias_trend,2016fed,@TPP,,,,49.651000000000003,,
1,bias_pollster,2016fed,@TPP,Essential,,,,0.79800000000000004,14
1,bias_pollster,2016fed,@TPP,Galaxy,,,,-0.0080000000000000002,3
1,bias_pollster,2016fed,@TPP,Ipsos,,,,-0.17499999999999999,8
1,bias_pollster,2016fed,@TPP,Lonergan,,,,-0.050000000000000003,1
1,bias_pollster,2016fed,@TPP,Morgan Phone,,,,-0.115,0
1,bias_pollster,2016fed,@TPP,Morgan multi-mode,,,,0.29699999999999999,11
1,bias_pollster,2016fed,@TPP,Newspoll,,,,-0.067000000000000004,0
1,bias_pollster,2016fed,@TPP,Newspoll2,,,,0.28299999999999997,12
1,bias_pollster,2016fed,@TPP,Nielsen,,,,0.069000000000000006,0
1,bias_pollster,2016fed,@TPP,ReachTEL,,,,-0.98899999999999999,12
