schema_version,record_type,election,party,pollster,weighted_abs_error,error_weight,final_trend_median,new_house_effect_median,recent_poll_count
1,leave_one_out,1996fed,@TPP,AGB McNair,1.9348876460068434,50.998609685636033,,,
1,leave_one_out,1996fed,@TPP,F2F Morgan,1.0887346079102398,64.669657289145562,,,
1,leave_one_out,1996fed,@TPP,Morgan Phone,1.4010989691025511,3.7014697681694066,,,
1,leave_one_out,1996fed,@TPP,Newspoll,1.5451553649395253,65.374119491257701,,,
1,leave_one_out,1996fed,@TPP,Quadrant,1.6023714434808909,1.6117421384933137,,,
1,leave_one_out,1996fed,ALP FP,AGB McNair,1.7023056881075225,54.228737824807936,,,
1,leave_one_out,1996fed,ALP FP,F2F Morgan,0.99569360319627476,67.980895426237865,,,
1,leave_one_out,1996fed,ALP FP,Morgan Phone,1.0686623266375284,5.3350511767231925,,,
1,leave_one_out,1996fed,ALP FP,Newspoll,1.5254146777748672,64.57444521922109,,,
1,leave_one_out,1996fed,ALP FP,Quadrant,1.8144094226680991,1.6256632556405703,,,
1,leave_one_out,1996fed,DEM FP,AGB McNair,0.57563701138251022,61.000029737830502,,,
1,leave_one_out,1996fed,DEM FP,F2F Morgan,0.63092807476245816,68.914601435230594,,,
1,leave_one_out,1996fed,DEM FP,Morgan Phone,0.68105514627605612,5.0921785812574702,,,
1,leave_one_out,1996fed,DEM FP,Newspoll,1.0706214887640049,66.817075175197076,,,
1,leave_one_out,1996fed,GRN FP,AGB McNair,0.54708076245577431,43.075902948468446,,,
1,leave_one_out,1996fed,GRN FP,F2F Morgan,0.4922452534897957,52.725747616191825,,,
1,leave_one_out,1996fed,GRN FP,Morgan Phone,0.35194117292542265,5.865180895434376,,,
1,leave_one_out,1996fed,GRN FP,Newspoll,0.42590636512444363,5.7184736572622219,,,
1,leave_one_out,1996fed,LNP FP,AGB McNair,2.0440030291839748,50.469718531571672,,,
1,leave_one_out,1996fed,LNP FP,F2F Morgan,1.066919706963928,66.591680715317267,,,
1,leave_one_out,1996fed,LNP FP,Morgan Phone,1.9762126359928054,3.3737738989124635,,,
1,leave_one_out,1996fed,LNP FP,Newspoll,1.7703612421851915,64.001832784982639,,,
1,leave_one_out,1996fed,LNP FP,Quadrant,1.4021484101936821,1.5912632311929875,,,
1,leave_one_out,1996fed,OTH FP,AGB McNair,1.163160888985425,57.229367415833323,,,
1,leave_one_out,1996fed,OTH FP,F2F Morgan,1.5395923706808559,62.073169743386707,,,
1,leave_one_out,1996fed,OTH FP,Morgan Phone,1.2964543193122897,4.2098652358694686,,,
1,leave_one_out,1996fed,OTH FP,Newspoll,1.1132683401846222,67.086409783832892,,,
1,leave_one_out,1996fed,OTH FP,Quadrant,0.044807134990616504,2,,,
