schema_version,record_type,election,party,pollster,weighted_abs_error,error_weight,final_trend_median,new_house_effect_median,recent_poll_count
1,bias_trend,2001qld,GRN FP,,,,2.1349999999999998,,
1,bias_pollster,2001qld,GRN FP,F2F Morgan,,,,-0.10000000000000001,3
1,bias_pollster,2001qld,GRN FP,Newspoll,,,,0.098000000000000004,3
1,bias_trend,2001qld,ONP FP,,,,10.189,,
1,bias_pollster,2001qld,ONP FP,F2F Morgan,,,,0.073999999999999996,3
1,bias_pollster,2001qld,ONP FP,Newspoll,,,,-0.073999999999999996,3
1,bias_trend,2001qld,OTH FP,,,,20.128,,
1,bias_pollster,2001qld,OTH FP,F2F Morgan,,,,-0.021000000000000001,3
1,bias_pollster,2001qld,OTH FP,Newspoll,,,,0.02,3
1,bias_trend,2001qld,LNP FP,,,,27.233000000000001,,
1,bias_pollster,2001qld,LNP FP,F2F Morgan,,,,-0.84199999999999997,3
1,bias_pollster,2001qld,LNP FP,Newspoll,,,,0.84199999999999997,3
1,bias_trend,2001qld,ALP FP,,,,50.560000000000002,,
1,bias_pollster,2001qld,ALP FP,F2F Morgan,,,,1.1359999999999999,3
1,bias_pollster,2001qld,ALP FP,Newspoll,,,,-1.1359999999999999,3
1,bias_trend,2001qld,@TPP,,,,62.066000000000003,,
1,bias_pollster,2001qld,@TPP,F2F Morgan,,,,1.284,3
1,bias_pollster,2001qld,@TPP,Newspoll,,,,-1.2849999999999999,3
