schema_version,record_type,election,party,pollster,weighted_abs_error,error_weight,final_trend_median,new_house_effect_median,recent_poll_count
1,bias_trend,1990fed,DEM FP,,,,14.226000000000001,,
1,bias_pollster,1990fed,DEM FP,F2F Morgan,,,,-0.13200000000000001,17
1,bias_pollster,1990fed,DEM FP,Newspoll,,,,0.050000000000000003,7
1,bias_pollster,1990fed,DEM FP,Saulwick,,,,0.067000000000000004,0
1,bias_trend,1990fed,OTH FP,,,,20.323,,
1,bias_pollster,1990fed,OTH FP,F2F Morgan,,,,-1.6910000000000001,17
1,bias_pollster,1990fed,OTH FP,Newspoll,,,,-0.307,7
1,bias_pollster,1990fed,OTH FP,Quadrant,,,,-0.32200000000000001,1
1,bias_pollster,1990fed,OTH FP,Saulwick,,,,2.4129999999999998,1
1,bias_trend,1990fed,LNP FP,,,,40.384,,
1,bias_pollster,1990fed,LNP FP,F2F Morgan,,,,0.47899999999999998,17
1,bias_pollster,1990fed,LNP FP,Newspoll,,,,-0.13,7
1,bias_pollster,1990fed,LNP FP,Quadrant,,,,1.1000000000000001,1
1,bias_pollster,1990fed,LNP FP,Saulwick,,,,-1.4770000000000001,1
1,bias_trend,1990fed,ALP FP,,,,39.646000000000001,,
1,bias_pollster,1990fed,ALP FP,F2F Morgan,,,,0.83999999999999997,17
1,bias_pollster,1990fed,ALP FP,Newspoll,,,,0.26100000000000001,7
1,bias_pollster,1990fed,ALP FP,Quadrant,,,,-0.60199999999999998,1
1,bias_pollster,1990fed,ALP FP,Saulwick,,,,-0.40600000000000003,1
1,bias_trend,1990fed,@TPP,,,,51.752000000000002,,
1,bias_pollster,1990fed,@TPP,F2F Morgan,,,,0.010999999999999999,17
1,bias_pollster,1990fed,@TPP,Newspoll,,,,0.19600000000000001,7
1,bias_pollster,1990fed,@TPP,Quadrant,,,,-0.69999999999999996,1
1,bias_pollster,1990fed,@TPP,Saulwick,,,,0.499,1
