schema_version,record_type,election,party,pollster,weighted_abs_error,error_weight,final_trend_median,new_house_effect_median,recent_poll_count
1,leave_one_out,2001wa,@TPP,F2F Morgan,1.5545464566341407,7.7660071987215904,,,
1,leave_one_out,2001wa,@TPP,Newspoll,1.7400648010234232,6.2896566464785577,,,
1,leave_one_out,2001wa,@TPP,Westpoll,2.9568522035590012,6.3956028131169047,,,
1,leave_one_out,2001wa,ALP FP,F2F Morgan,1.7280642605270289,7.561721699394762,,,
1,leave_one_out,2001wa,ALP FP,Newspoll,1.4921132044984253,5.7101345589708572,,,
1,leave_one_out,2001wa,ALP FP,Westpoll,2.90179360779794,6.6114908950131843,,,
1,leave_one_out,2001wa,GRN FP,F2F Morgan,1.4454708353420362,5.0192689177248671,,,
1,leave_one_out,2001wa,GRN FP,Newspoll,0.88019137019825011,4.4477172251479171,,,
1,leave_one_out,2001wa,GRN FP,Westpoll,1.063375412341719,6.9364410583713143,,,
1,leave_one_out,2001wa,LIB FP,F2F Morgan,1.5678698446915782,7.9170369987206763,,,
1,leave_one_out,2001wa,LIB FP,Newspoll,2.1303471063630948,6.440031883934906,,,
1,leave_one_out,2001wa,LIB FP,Westpoll,2.7952496979425443,6.3297871038127402,,,
1,leave_one_out,2001wa,NAT FP,F2F Morgan,1.0484443076329175,6.9847552992764532,,,
1,leave_one_out,2001wa,NAT FP,Newspoll,1.8866640284309404,5.4621218938481002,,,
1,leave_one_out,2001wa,NAT FP,Westpoll,0.56868041194187202,7.1546503570571369,,,
1,leave_one_out,2001wa,OTH FP,F2F Morgan,1.3727598325294623,6.5015572100509207,,,
1,leave_one_out,2001wa,OTH FP,Newspoll,1.8100840264273665,6.5034830903958669,,,
1,leave_one_out,2001wa,OTH FP,Westpoll,1.4098925325733322,6.9345941658679209,,,
