-57.0000,-42.0000,-27.0000,-12.0000,3.0000
0.0000,0.0000,0.0000,0.0000,0.0000
19.2707,21.1601,17.3813,2.9500,8.4264
-5.3392,-12.3859,-6.9336,-0.4149,-4.2627
30.0101,27.5704,19.7186,13.5173,15.0114
19.2831,21.7720,17.9557,11.9747,7.9690
4.7785,4.5151,4.5094,4.7995,5.4236
5.3475,2.1471,5.6397,9.0234,4.2150
0.1152,0.0504,0.1786,0.4305,0.7369
0.7130,0.7735,0.6525,0.3805,-0.0121
