Adelaide,fed,sa,0.9202463029946928,0,2
Barker,fed,sa,1.0889005316156193,0,2.1907657457649132
Boothby,fed,sa,0.9307757916109116,0,2
Grey,fed,sa,1.019279521048025,0,2.179583059129992
Hindmarsh,fed,sa,0.9992290549087185,0,2.465692064155665
Kingston,fed,sa,0.9642268074216892,0,2
Makin,fed,sa,0.994491924456016,0,2.243807486750425
Sturt,fed,sa,0.9910590956842359,0,2
Aston,fed,vic,1.1286367219950946,0,2.6168102958184187
Ballarat,fed,vic,0.9655280333740361,0,2.556346375796751
Bendigo,fed,vic,1.0319163260895259,0,2
Bruce,fed,vic,1.002846878487294,0,2
Calwell,fed,vic,1.221891360285955,0,3.579737164738678
Casey,fed,vic,1.0359749628344237,0,2
Chisholm,fed,vic,0.9749549763704368,0,2.325702175293415
Corangamite,fed,vic,0.9539616991794011,0,2
Corio,fed,vic,1.0125156779622941,0,2
Deakin,fed,vic,0.922436600658979,0,2
Dunkley,fed,vic,1.010218041301639,0,2
Flinders,fed,vic,0.9532569462259404,0,2.177727320957923
Gellibrand,fed,vic,1.0975242286650055,0,2
Gippsland,fed,vic,0.8883182744439424,0,3.341504771072453
Higgins,fed,vic,0.8809096700241827,0,2.176376440403145
Holt,fed,vic,1.084851509936973,0,2.135575480137584
Hotham,fed,vic,1.0587432366922893,0,2
Isaacs,fed,vic,1.1223938929405202,0,2
Jagajaga,fed,vic,1.011848460550923,0,2.0686885724167943
Lalor,fed,vic,1.225181708239018,0,3.0661472817563427
La Trobe,fed,vic,0.9233153547178895,0,2.5532398806079604
Mallee,fed,vic,0.8282801244677592,0,2.350093481547464
Maribyrnong,fed,vic,1.1570123731255504,0,2.252678065234824
McEwen,fed,vic,1.085919626980206,0,2.663789074290686
Menzies,fed,vic,1.043201255345972,0,2.1609252152275418
Scullin,fed,vic,1.1892637175166174,0,3.1847265368343742
Banks,fed,nsw,1.1022953628964656,0,2
Barton,fed,nsw,1.0220258583445343,0,2.112368985237475
Bennelong,fed,nsw,0.9717533565414588,0,2.823453612986531
Berowra,fed,nsw,0.9701018839379705,0,2
Blaxland,fed,nsw,1.0965478249158802,0,3.4911608523105544
Chifley,fed,nsw,1.0878302805229225,0,2.7768934203576716
Cook,fed,nsw,1.041471807003764,0,2.1579282053775417
Cunningham,fed,nsw,0.9881296309939192,0,2
Dobell,fed,nsw,0.9911867438148608,0,2.7671639251431337
Eden-Monaro,fed,nsw,0.9702572780527177,0,2.8354429349155525
Farrer,fed,nsw,0.9285294585826692,0,2
Gilmore,fed,nsw,0.9301931397363791,0,3.750695736606073
Greenway,fed,nsw,1.1029023124346296,0,2.886136761530524
Hughes,fed,nsw,1.021169085585143,0,2.370764194075822
Hume,fed,nsw,0.9789909171478991,0,2.217119680690458
Hunter,fed,nsw,1.0695805922424078,0,3.451653595114477
Kingsford Smith,fed,nsw,1.0235157641718686,0,2
Lindsay,fed,nsw,1.0569675189555652,0,2.689516736436107
Lyne,fed,nsw,1.0368068937093875,0,2.018310098226198
Macarthur,fed,nsw,1.1709865782834001,0,3.505533011334311
Macquarie,fed,nsw,1.0467467718743284,0,2.294449760423872
Mitchell,fed,nsw,1.063470546974639,0,2
Newcastle,fed,nsw,0.9653023546827887,0,2.5013674166053383
Page,fed,nsw,0.8473842546711923,0,3.3778451246282537
Parkes,fed,nsw,0.9478235306307868,0,2.171098085981607
Parramatta,fed,nsw,1.0704881051997681,0,2
Paterson,fed,nsw,0.949700778277134,0,3.414216535596608
Reid,fed,nsw,1.0818043820412049,0,3.075050633242854
Richmond,fed,nsw,1.008233672618319,0,2.3277213077873897
Riverina,fed,nsw,0.9573406092432689,0,2
Robertson,fed,nsw,0.9886272993555254,0,2.473323383402369
Shortland,fed,nsw,1.036204601079896,0,2.4935017254765537
Watson,fed,nsw,1.0311468875372736,0,3.0398764617500436
Werriwa,fed,nsw,1.0984523070862433,0,2
Bass,fed,tas,1.044540265977975,0,2
Braddon,fed,tas,1.0696699604925135,0,2.236237361025709
Franklin,fed,tas,0.8751139227456156,0,2.5551108113956182
Lyons,fed,tas,1.0351090365627655,0,2.6048279172853697
Bowman,fed,qld,1.0225941769763116,0,2.8346516590005564
Capricornia,fed,qld,1.043831511217415,0,2.959691619382773
Dawson,fed,qld,1.0821376181854343,0,2.683528549596303
Dickson,fed,qld,0.9567584764428056,0,2.07125475089258
Fadden,fed,qld,1.0170275422657893,0,2
Fairfax,fed,qld,1.0539508573168015,0,2.335331751677854
Fisher,fed,qld,0.9982533459082179,0,2.212942851479132
Forde,fed,qld,1.1138138728394775,0,2.3589418264626514
Herbert,fed,qld,0.9934902565824896,0,2.944204624772344
Hinkler,fed,qld,1.0415532550268016,0,2
Leichhardt,fed,qld,0.8988101232068582,0,3.7324981987842016
Lilley,fed,qld,0.9500548983137224,0,2.9338534220160466
Longman,fed,qld,1.0440170605166206,0,2.746668728006129
Maranoa,fed,qld,1.000242719203993,0,2
McPherson,fed,qld,0.9491395655439775,0,3.590240544521702
Moncrieff,fed,qld,0.9337390998284726,0,2
Moreton,fed,qld,0.9616209737542412,0,2
Oxley,fed,qld,1.1225292701680412,0,3.341553079335108
Petrie,fed,qld,1.025024653413526,0,2
Rankin,fed,qld,1.0769742905873045,0,2
Wide Bay,fed,qld,1.0634348282550456,0,3.3029074174649766
Brand,fed,wa,1.0608627866816183,0,2.374210051158928
Canning,fed,wa,1.0566214442055917,0,3.0481109572984013
Cowan,fed,wa,0.986846623552136,0,2
Forrest,fed,wa,0.9639498915823503,0,2
