-95.0000,-85.0000,-75.0000,-65.0000,-55.0000,-45.0000
0.1898,0.1827,0.1475,0.1416,0.2222,0.4468
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13.2864,5.0521,-0.3722,-5.4575,-12.6748,-24.4951
21.4186,19.0486,18.0498,17.8785,17.9913,17.8446
16.6489,15.6250,13.9102,12.6920,13.1580,16.4956
2.8332,3.5872,3.9522,4.3717,5.2891,7.1477
2.8170,2.5256,2.7525,3.0599,3.0097,2.1643
0.5569,0.7854,0.8690,0.8748,0.8704,0.9230
1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
